namespace	key	en_us	current_ru	proposed_ru	reason
enderio	item.enderio.fused_quartz_a_gray	Gray Fused Quartz (Animals Pass)		Серый плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_a_green	Green Fused Quartz (Animals Pass)		Зелёный плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_a_light_blue	Light Blue Fused Quartz (Animals Pass)		Голубой плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_a_light_gray	Light Gray Fused Quartz (Animals Pass)		Светло-серый плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_a_lime	Lime Fused Quartz (Animals Pass)		Лаймовый плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_a_magenta	Magenta Fused Quartz (Animals Pass)		Пурпурный плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_a_orange	Orange Fused Quartz (Animals Pass)		Оранжевый плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_a_pink	Pink Fused Quartz (Animals Pass)		Розовый плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_a_purple	Purple Fused Quartz (Animals Pass)		Фиолетовый плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_a_red	Red Fused Quartz (Animals Pass)		Красный плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_a_white	White Fused Quartz (Animals Pass)		Белый плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_a_yellow	Yellow Fused Quartz (Animals Pass)		Жёлтый плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da	Dark Fused Quartz (Animals Pass)		Затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da_black	Black Dark Fused Quartz (Animals Pass)		Чёрный затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da_blue	Blue Dark Fused Quartz (Animals Pass)		Синий затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da_brown	Brown Dark Fused Quartz (Animals Pass)		Коричневый затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da_cyan	Cyan Dark Fused Quartz (Animals Pass)		Бирюзовый затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da_gray	Gray Dark Fused Quartz (Animals Pass)		Серый затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da_green	Green Dark Fused Quartz (Animals Pass)		Зелёный затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da_light_blue	Light Blue Dark Fused Quartz (Animals Pass)		Голубой затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da_light_gray	Light Gray Dark Fused Quartz (Animals Pass)		Светло-серый затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da_lime	Lime Dark Fused Quartz (Animals Pass)		Лаймовый затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da_magenta	Magenta Dark Fused Quartz (Animals Pass)		Пурпурный затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da_orange	Orange Dark Fused Quartz (Animals Pass)		Оранжевый затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da_pink	Pink Dark Fused Quartz (Animals Pass)		Розовый затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da_purple	Purple Dark Fused Quartz (Animals Pass)		Фиолетовый затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da_red	Red Dark Fused Quartz (Animals Pass)		Красный затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da_white	White Dark Fused Quartz (Animals Pass)		Белый затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_da_yellow	Yellow Dark Fused Quartz (Animals Pass)		Жёлтый затемняющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm	Dark Fused Quartz (Monsters Pass)		Затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm_black	Black Dark Fused Quartz (Monsters Pass)		Чёрный затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm_blue	Blue Dark Fused Quartz (Monsters Pass)		Синий затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm_brown	Brown Dark Fused Quartz (Monsters Pass)		Коричневый затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm_cyan	Cyan Dark Fused Quartz (Monsters Pass)		Бирюзовый затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm_gray	Gray Dark Fused Quartz (Monsters Pass)		Серый затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm_green	Green Dark Fused Quartz (Monsters Pass)		Зелёный затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm_light_blue	Light Blue Dark Fused Quartz (Monsters Pass)		Голубой затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm_light_gray	Light Gray Dark Fused Quartz (Monsters Pass)		Светло-серый затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm_lime	Lime Dark Fused Quartz (Monsters Pass)		Лаймовый затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm_magenta	Magenta Dark Fused Quartz (Monsters Pass)		Пурпурный затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm_orange	Orange Dark Fused Quartz (Monsters Pass)		Оранжевый затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm_pink	Pink Dark Fused Quartz (Monsters Pass)		Розовый затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm_purple	Purple Dark Fused Quartz (Monsters Pass)		Фиолетовый затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm_red	Red Dark Fused Quartz (Monsters Pass)		Красный затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm_white	White Dark Fused Quartz (Monsters Pass)		Белый затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dm_yellow	Yellow Dark Fused Quartz (Monsters Pass)		Жёлтый затемняющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna	Dark Fused Quartz (Animals Blocked)		Затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna_black	Black Dark Fused Quartz (Animals Blocked)		Чёрный затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna_blue	Blue Dark Fused Quartz (Animals Blocked)		Синий затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna_brown	Brown Dark Fused Quartz (Animals Blocked)		Коричневый затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna_cyan	Cyan Dark Fused Quartz (Animals Blocked)		Бирюзовый затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna_gray	Gray Dark Fused Quartz (Animals Blocked)		Серый затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna_green	Green Dark Fused Quartz (Animals Blocked)		Зелёный затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna_light_blue	Light Blue Dark Fused Quartz (Animals Blocked)		Голубой затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna_light_gray	Light Gray Dark Fused Quartz (Animals Blocked)		Светло-серый затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna_lime	Lime Dark Fused Quartz (Animals Blocked)		Лаймовый затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna_magenta	Magenta Dark Fused Quartz (Animals Blocked)		Пурпурный затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna_orange	Orange Dark Fused Quartz (Animals Blocked)		Оранжевый затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna_pink	Pink Dark Fused Quartz (Animals Blocked)		Розовый затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna_purple	Purple Dark Fused Quartz (Animals Blocked)		Фиолетовый затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna_red	Red Dark Fused Quartz (Animals Blocked)		Красный затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna_white	White Dark Fused Quartz (Animals Blocked)		Белый затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dna_yellow	Yellow Dark Fused Quartz (Animals Blocked)		Жёлтый затемняющий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm	Dark Fused Quartz (Monsters Blocked)		Затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm_black	Black Dark Fused Quartz (Monsters Blocked)		Чёрный затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm_blue	Blue Dark Fused Quartz (Monsters Blocked)		Синий затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm_brown	Brown Dark Fused Quartz (Monsters Blocked)		Коричневый затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm_cyan	Cyan Dark Fused Quartz (Monsters Blocked)		Бирюзовый затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm_gray	Gray Dark Fused Quartz (Monsters Blocked)		Серый затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm_green	Green Dark Fused Quartz (Monsters Blocked)		Зелёный затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm_light_blue	Light Blue Dark Fused Quartz (Monsters Blocked)		Голубой затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm_light_gray	Light Gray Dark Fused Quartz (Monsters Blocked)		Светло-серый затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm_lime	Lime Dark Fused Quartz (Monsters Blocked)		Лаймовый затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm_magenta	Magenta Dark Fused Quartz (Monsters Blocked)		Пурпурный затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm_orange	Orange Dark Fused Quartz (Monsters Blocked)		Оранжевый затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm_pink	Pink Dark Fused Quartz (Monsters Blocked)		Розовый затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm_purple	Purple Dark Fused Quartz (Monsters Blocked)		Фиолетовый затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm_red	Red Dark Fused Quartz (Monsters Blocked)		Красный затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm_white	White Dark Fused Quartz (Monsters Blocked)		Белый затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnm_yellow	Yellow Dark Fused Quartz (Monsters Blocked)		Жёлтый затемняющий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp	Dark Fused Quartz (Players Blocked)		Затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp_black	Black Dark Fused Quartz (Players Blocked)		Чёрный затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp_blue	Blue Dark Fused Quartz (Players Blocked)		Синий затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp_brown	Brown Dark Fused Quartz (Players Blocked)		Коричневый затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp_cyan	Cyan Dark Fused Quartz (Players Blocked)		Бирюзовый затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp_gray	Gray Dark Fused Quartz (Players Blocked)		Серый затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp_green	Green Dark Fused Quartz (Players Blocked)		Зелёный затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp_light_blue	Light Blue Dark Fused Quartz (Players Blocked)		Голубой затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp_light_gray	Light Gray Dark Fused Quartz (Players Blocked)		Светло-серый затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp_lime	Lime Dark Fused Quartz (Players Blocked)		Лаймовый затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp_magenta	Magenta Dark Fused Quartz (Players Blocked)		Пурпурный затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp_orange	Orange Dark Fused Quartz (Players Blocked)		Оранжевый затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp_pink	Pink Dark Fused Quartz (Players Blocked)		Розовый затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp_purple	Purple Dark Fused Quartz (Players Blocked)		Фиолетовый затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp_red	Red Dark Fused Quartz (Players Blocked)		Красный затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp_white	White Dark Fused Quartz (Players Blocked)		Белый затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dnp_yellow	Yellow Dark Fused Quartz (Players Blocked)		Жёлтый затемняющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp	Dark Fused Quartz (Players Pass)		Затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp_black	Black Dark Fused Quartz (Players Pass)		Чёрный затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp_blue	Blue Dark Fused Quartz (Players Pass)		Синий затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp_brown	Brown Dark Fused Quartz (Players Pass)		Коричневый затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp_cyan	Cyan Dark Fused Quartz (Players Pass)		Бирюзовый затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp_gray	Gray Dark Fused Quartz (Players Pass)		Серый затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp_green	Green Dark Fused Quartz (Players Pass)		Зелёный затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp_light_blue	Light Blue Dark Fused Quartz (Players Pass)		Голубой затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp_light_gray	Light Gray Dark Fused Quartz (Players Pass)		Светло-серый затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp_lime	Lime Dark Fused Quartz (Players Pass)		Лаймовый затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp_magenta	Magenta Dark Fused Quartz (Players Pass)		Пурпурный затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp_orange	Orange Dark Fused Quartz (Players Pass)		Оранжевый затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp_pink	Pink Dark Fused Quartz (Players Pass)		Розовый затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp_purple	Purple Dark Fused Quartz (Players Pass)		Фиолетовый затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp_red	Red Dark Fused Quartz (Players Pass)		Красный затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp_white	White Dark Fused Quartz (Players Pass)		Белый затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_dp_yellow	Yellow Dark Fused Quartz (Players Pass)		Жёлтый затемняющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ea	Enlightened Fused Quartz (Animals Pass)		Осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ea_black	Black Enlightened Fused Quartz (Animals Pass)		Чёрный осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ea_blue	Blue Enlightened Fused Quartz (Animals Pass)		Синий осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ea_brown	Brown Enlightened Fused Quartz (Animals Pass)		Коричневый осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ea_cyan	Cyan Enlightened Fused Quartz (Animals Pass)		Бирюзовый осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ea_gray	Gray Enlightened Fused Quartz (Animals Pass)		Серый осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ea_green	Green Enlightened Fused Quartz (Animals Pass)		Зелёный осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ea_light_blue	Light Blue Enlightened Fused Quartz (Animals Pass)		Голубой осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ea_light_gray	Light Gray Enlightened Fused Quartz (Animals Pass)		Светло-серый осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ea_lime	Lime Enlightened Fused Quartz (Animals Pass)		Лаймовый осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ea_magenta	Magenta Enlightened Fused Quartz (Animals Pass)		Пурпурный осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
