namespace	key	en_us	current_ru	proposed_ru	reason
refurbished_furniture	block.refurbished_furniture.green_kitchen_cabinetry	Green Kitchen Cabinetry		Зелёная кухонная тумба	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.green_kitchen_drawer	Green Kitchen Drawer		Зелёный кухонный ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.green_kitchen_sink	Green Kitchen Sink		Зелёная кухонная мойка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.green_kitchen_storage_cabinet	Green Kitchen Storage Cabinet		Зелёный кухонный шкаф	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.green_lamp	Green Lamp		Зелёная лампа	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.green_sofa	Green Sofa		Зелёный диван	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.green_stool	Green Stool		Зелёный табурет	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.green_toilet	Green Toilet		Зелёный унитаз	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.green_trampoline	Green Trampoline		Зелёный батут	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_basin	Jungle Basin		Раковина из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_bath	Jungle Bath		Ванна из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_chair	Jungle Chair		Стул из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_crate	Jungle Crate		Ящик из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_cutting_board	Jungle Cutting Board		Разделочная доска из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_dark_ceiling_fan	Jungle Dark Ceiling Fan		Тёмный потолочный вентилятор из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_desk	Jungle Desk		Письменный стол из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_drawer	Jungle Drawer		Комод из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_hedge	Jungle Hedge		Живая изгородь из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_kitchen_cabinetry	Jungle Kitchen Cabinetry		Кухонная тумба из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_kitchen_drawer	Jungle Kitchen Drawer		Кухонный ящик из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_kitchen_sink	Jungle Kitchen Sink		Кухонная мойка из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_kitchen_storage_cabinet	Jungle Kitchen Storage Cabinet		Кухонный шкаф из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_lattice_fence	Jungle Lattice Fence		Решётчатый забор из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_lattice_fence_gate	Jungle Lattice Fence Gate		Решётчатая калитка из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_light_ceiling_fan	Jungle Light Ceiling Fan		Светлый потолочный вентилятор из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_mail_box	Jungle Mailbox		Почтовый ящик из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_storage_cabinet	Jungle Storage Cabinet		Шкаф из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_storage_jar	Jungle Storage Jar		Банка с крышкой из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_table	Jungle Table		Стол из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.jungle_toilet	Jungle Toilet		Унитаз из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	item.refurbished_furniture.knife	Knife		Нож	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_blue_basin	Light Blue Basin		Голубая раковина	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_blue_bath	Light Blue Bath		Голубая ванна	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_blue_cooler	Light Blue Cooler		Голубой термобокс	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_blue_grill	Light Blue Grill		Голубой гриль	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_blue_kitchen_cabinetry	Light Blue Kitchen Cabinetry		Голубая кухонная тумба	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_blue_kitchen_drawer	Light Blue Kitchen Drawer		Голубой кухонный ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_blue_kitchen_sink	Light Blue Kitchen Sink		Голубая кухонная мойка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_blue_kitchen_storage_cabinet	Light Blue Kitchen Storage Cabinet		Голубой кухонный шкаф	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_blue_lamp	Light Blue Lamp		Голубая лампа	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_blue_sofa	Light Blue Sofa		Голубой диван	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_blue_stool	Light Blue Stool		Голубой табурет	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_blue_toilet	Light Blue Toilet		Голубой унитаз	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_blue_trampoline	Light Blue Trampoline		Голубой батут	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_ceiling_light	Light Ceiling Light		Светлый потолочный светильник	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_gray_basin	Light Gray Basin		Светло-серая раковина	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_gray_bath	Light Gray Bath		Светло-серая ванна	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_gray_cooler	Light Gray Cooler		Светло-серый термобокс	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_gray_grill	Light Gray Grill		Светло-серый гриль	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_gray_kitchen_cabinetry	Light Gray Kitchen Cabinetry		Светло-серая кухонная тумба	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_gray_kitchen_drawer	Light Gray Kitchen Drawer		Светло-серый кухонный ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_gray_kitchen_sink	Light Gray Kitchen Sink		Светло-серая кухонная мойка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_gray_kitchen_storage_cabinet	Light Gray Kitchen Storage Cabinet		Светло-серый кухонный шкаф	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_gray_lamp	Light Gray Lamp		Светло-серая лампа	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_gray_sofa	Light Gray Sofa		Светло-серый диван	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_gray_stool	Light Gray Stool		Светло-серый табурет	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_gray_toilet	Light Gray Toilet		Светло-серый унитаз	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_gray_trampoline	Light Gray Trampoline		Светло-серый батут	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_lightswitch	Light Lightswitch		Светлый выключатель	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_microwave	Light Microwave		Светлая микроволновка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_range_hood	Light Range Hood		Светлая вытяжка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.light_toaster	Light Toaster		Светлый тостер	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.lime_basin	Lime Basin		Лаймовая раковина	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.lime_bath	Lime Bath		Лаймовая ванна	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.lime_cooler	Lime Cooler		Лаймовый термобокс	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.lime_grill	Lime Grill		Лаймовый гриль	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.lime_kitchen_cabinetry	Lime Kitchen Cabinetry		Лаймовая кухонная тумба	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.lime_kitchen_drawer	Lime Kitchen Drawer		Лаймовый кухонный ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.lime_kitchen_sink	Lime Kitchen Sink		Лаймовая кухонная мойка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.lime_kitchen_storage_cabinet	Lime Kitchen Storage Cabinet		Лаймовый кухонный шкаф	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.lime_lamp	Lime Lamp		Лаймовая лампа	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.lime_sofa	Lime Sofa		Лаймовый диван	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.lime_stool	Lime Stool		Лаймовый табурет	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.lime_toilet	Lime Toilet		Лаймовый унитаз	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.lime_trampoline	Lime Trampoline		Лаймовый батут	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.magenta_basin	Magenta Basin		Пурпурная раковина	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.magenta_bath	Magenta Bath		Пурпурная ванна	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.magenta_cooler	Magenta Cooler		Пурпурный термобокс	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.magenta_grill	Magenta Grill		Пурпурный гриль	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.magenta_kitchen_cabinetry	Magenta Kitchen Cabinetry		Пурпурная кухонная тумба	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.magenta_kitchen_drawer	Magenta Kitchen Drawer		Пурпурный кухонный ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.magenta_kitchen_sink	Magenta Kitchen Sink		Пурпурная кухонная мойка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.magenta_kitchen_storage_cabinet	Magenta Kitchen Storage Cabinet		Пурпурный кухонный шкаф	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.magenta_lamp	Magenta Lamp		Пурпурная лампа	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.magenta_sofa	Magenta Sofa		Пурпурный диван	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.magenta_stool	Magenta Stool		Пурпурный табурет	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.magenta_toilet	Magenta Toilet		Пурпурный унитаз	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.magenta_trampoline	Magenta Trampoline		Пурпурный батут	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_basin	Mangrove Basin		Мангровая раковина	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_bath	Mangrove Bath		Мангровая ванна	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_chair	Mangrove Chair		Мангровый стул	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_crate	Mangrove Crate		Мангровый ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_cutting_board	Mangrove Cutting Board		Мангровая разделочная доска	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_dark_ceiling_fan	Mangrove Dark Ceiling Fan		Тёмный мангровый потолочный вентилятор	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_desk	Mangrove Desk		Мангровый письменный стол	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_drawer	Mangrove Drawer		Мангровый комод	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_hedge	Mangrove Hedge		Мангровая живая изгородь	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_kitchen_cabinetry	Mangrove Kitchen Cabinetry		Мангровая кухонная тумба	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_kitchen_drawer	Mangrove Kitchen Drawer		Мангровый кухонный ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_kitchen_sink	Mangrove Kitchen Sink		Мангровая кухонная мойка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_kitchen_storage_cabinet	Mangrove Kitchen Storage Cabinet		Мангровый кухонный шкаф	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_lattice_fence	Mangrove Lattice Fence		Мангровый решётчатый забор	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_lattice_fence_gate	Mangrove Lattice Fence Gate		Мангровая решётчатая калитка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_light_ceiling_fan	Mangrove Light Ceiling Fan		Светлый мангровый потолочный вентилятор	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_mail_box	Mangrove Mailbox		Мангровый почтовый ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_storage_cabinet	Mangrove Storage Cabinet		Мангровый шкаф	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_storage_jar	Mangrove Storage Jar		Банка с мангровой крышкой	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_table	Mangrove Table		Мангровый стол	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.mangrove_toilet	Mangrove Toilet		Мангровый унитаз	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	item.refurbished_furniture.meatlovers_pizza_slice	Meat Pizza Slice		Кусок мясной пиццы	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_basin	Oak Basin		Дубовая раковина	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_bath	Oak Bath		Дубовая ванна	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_chair	Oak Chair		Дубовый стул	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_crate	Oak Crate		Дубовый ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_cutting_board	Oak Cutting Board		Дубовая разделочная доска	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_dark_ceiling_fan	Oak Dark Ceiling Fan		Тёмный дубовый потолочный вентилятор	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_desk	Oak Desk		Дубовый письменный стол	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_drawer	Oak Drawer		Дубовый комод	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_hedge	Oak Hedge		Дубовая живая изгородь	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_kitchen_cabinetry	Oak Kitchen Cabinetry		Дубовая кухонная тумба	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_kitchen_drawer	Oak Kitchen Drawer		Дубовый кухонный ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_kitchen_sink	Oak Kitchen Sink		Дубовая кухонная мойка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_kitchen_storage_cabinet	Oak Kitchen Storage Cabinet		Дубовый кухонный шкаф	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_lattice_fence	Oak Lattice Fence		Дубовый решётчатый забор	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_lattice_fence_gate	Oak Lattice Fence Gate		Дубовая решётчатая калитка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_light_ceiling_fan	Oak Light Ceiling Fan		Светлый дубовый потолочный вентилятор	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_mail_box	Oak Mailbox		Дубовый почтовый ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_storage_cabinet	Oak Storage Cabinet		Дубовый шкаф	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_storage_jar	Oak Storage Jar		Банка с дубовой крышкой	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_table	Oak Table		Дубовый стол	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.oak_toilet	Oak Toilet		Дубовый унитаз	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.orange_basin	Orange Basin		Оранжевая раковина	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.orange_bath	Orange Bath		Оранжевая ванна	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.orange_cooler	Orange Cooler		Оранжевый термобокс	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.orange_grill	Orange Grill		Оранжевый гриль	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.orange_kitchen_cabinetry	Orange Kitchen Cabinetry		Оранжевая кухонная тумба	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.orange_kitchen_drawer	Orange Kitchen Drawer		Оранжевый кухонный ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.orange_kitchen_sink	Orange Kitchen Sink		Оранжевая кухонная мойка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.orange_kitchen_storage_cabinet	Orange Kitchen Storage Cabinet		Оранжевый кухонный шкаф	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.orange_lamp	Orange Lamp		Оранжевая лампа	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.orange_sofa	Orange Sofa		Оранжевый диван	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.orange_stool	Orange Stool		Оранжевый табурет	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.orange_toilet	Orange Toilet		Оранжевый унитаз	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.orange_trampoline	Orange Trampoline		Оранжевый батут	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	item.refurbished_furniture.package	Package		Посылка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.pink_basin	Pink Basin		Розовая раковина	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.pink_bath	Pink Bath		Розовая ванна	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.pink_cooler	Pink Cooler		Розовый термобокс	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.pink_grill	Pink Grill		Розовый гриль	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.pink_kitchen_cabinetry	Pink Kitchen Cabinetry		Розовая кухонная тумба	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.pink_kitchen_drawer	Pink Kitchen Drawer		Розовый кухонный ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.pink_kitchen_sink	Pink Kitchen Sink		Розовая кухонная мойка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.pink_kitchen_storage_cabinet	Pink Kitchen Storage Cabinet		Розовый кухонный шкаф	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.pink_lamp	Pink Lamp		Розовая лампа	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.pink_sofa	Pink Sofa		Розовый диван	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.pink_stool	Pink Stool		Розовый табурет	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.pink_toilet	Pink Toilet		Розовый унитаз	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.pink_trampoline	Pink Trampoline		Розовый батут	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.plate	Plate	Тарелка	Тарелка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.post_box	Post Box		Почтовый ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.purple_basin	Purple Basin		Фиолетовая раковина	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.purple_bath	Purple Bath		Фиолетовая ванна	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.purple_cooler	Purple Cooler		Фиолетовый термобокс	Короткое естественное название; согласовано с цветами, материалами и семейством.
