id	source_hash	old_translation	new_translation	reason	independent_review	reviewer	initial_new_translation	review_notes
block:block.neapolitan.yellow_banana_candle_cake	sha256:d06982a28dad6eb533d23615fcb6d4095b02a2273ba5c974ccc61b5012cf1550	Банановый торт c жёлтой свечой	Банановый торт с жёлтой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Банановый торт с жёлтой свечой	APPROVED_AS_IS
block:block.neapolitan.yellow_chocolate_candle_cake	sha256:0bf8d1df0538ffef5560ffc987139e9cf0d57d3b303fbc7ac9ea7b550d93425a	Шоколадный торт c жёлтой свечой	Шоколадный торт с жёлтой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Шоколадный торт с жёлтой свечой	APPROVED_AS_IS
block:block.neapolitan.yellow_mint_candle_cake	sha256:8ef5c2a65431805ecaacf99a2a7a9ace7dfe05fdb39ea3c0b5fbbd6137b556a5	Мятный торт c жёлтой свечой	Мятный торт с жёлтой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Мятный торт с жёлтой свечой	APPROVED_AS_IS
block:block.neapolitan.yellow_strawberry_candle_cake	sha256:b0ba5f56402296d4812fd39c4ad32612503e1f376e1a646b8ce4413820dbe559	Клубничный торт c жёлтой свечой	Клубничный торт с жёлтой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Клубничный торт с жёлтой свечой	APPROVED_AS_IS
block:block.neapolitan.yellow_vanilla_candle_cake	sha256:d72964799f3202972838fcd57c8409cd986639796eda95aab75fee81c98d2710	Ванильный торт c жёлтой свечой	Ванильный торт с жёлтой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Ванильный торт с жёлтой свечой	APPROVED_AS_IS
block:block.storagedrawers.compacting_drawers_2	sha256:2faab2fe6dc80de996768abc6f6572cd6ed9f03575cc27b7fdd572d8e387a66f	Спрессовывающий ящик (2-уровень)	Спрессовывающий ящик (2 уровня)	Ненормативная форма количества.	APPROVED	/root/rescripted_changes_review	Спрессовывающий ящик (2 уровня)	APPROVED_AS_IS
block:block.storagedrawers.compacting_half_drawers_2	sha256:403f3380a15d662a6fd56bc45b485e11a72e00b0f727f6df3c396bf74ea0f03f	Спрессовывающий полуящик (2-уровень)	Спрессовывающий полуящик (2 уровня)	Ненормативная форма количества.	APPROVED	/root/rescripted_changes_review	Спрессовывающий полуящик (2 уровня)	APPROVED_AS_IS
block:block.storagedrawers.framed_compacting_half_drawers_2	sha256:c5246b64d02dfab04b4db45a162167fa3b0346228b193e10d085d661fdc90da3	Обрамлённый спрессовывающий полуящик (2-уровень)	Обрамлённый спрессовывающий полуящик (2 уровня)	Ненормативная форма количества.	APPROVED	/root/rescripted_changes_review	Обрамлённый спрессовывающий полуящик (2 уровня)	APPROVED_AS_IS
block:block.supplementaries.fine_wood	sha256:823b8a5c7652d6ef13295cc1d3b8bfe37e82d2696d56ed309719b27fa07b8bc4	Благородная деревесина	Благородная древесина	Орфографическая ошибка: «деревесина».	APPROVED	/root/rescripted_changes_review	Благородная древесина	APPROVED_AS_IS
block:block.supplementaries.fine_wood_slab	sha256:06bd83f4b7cfa2486000a0549ca8fed666546cdce393de28afcde23236227fc8	Плита из благородной деревесины	Плита из благородной древесины	Орфографическая ошибка: «деревесина».	APPROVED	/root/rescripted_changes_review	Плита из благородной древесины	APPROVED_AS_IS
block:block.supplementaries.fine_wood_stairs	sha256:958cae8f63846eac2552653314d4420a0f294409fbdb4a9b28cd0aa00cbc03ca	Ступеньки из благородной деревесины	Ступеньки из благородной древесины	Орфографическая ошибка: «деревесина».	APPROVED	/root/rescripted_changes_review	Ступеньки из благородной древесины	APPROVED_AS_IS
block:block.supplementaries.item_shelf	sha256:b566ddae75e34fec871ea1fb510941aa5ff24aafbcbf5eeba7577bc8257d4214	Дубовая полка	Полка для предметов	Утрачен смысл Item.	APPROVED	/root/rescripted_changes_review	Полка для предметов	APPROVED_AS_IS
block:block.tconstruct.greenheart_planks_slab	sha256:ce65e6c07a79d0322383d9ee12c4011d0b42b08002e9e34a037b11a003105da5	Плита из из зелёного сердца	Плита из зелёного сердца	Повтор предлога.	APPROVED	/root/rescripted_changes_review	Плита из зелёного сердца	APPROVED_AS_IS
block:block.tconstruct.molten_signalum_fluid	sha256:a797a1b0817142f841c8571b3443ddffc19c3b9974790178514e198f543ee00a	Расплавленный сигнал	Расплавленный сигналий	Термин Signalum согласован с семейством «сигналий».	APPROVED	/root/rescripted_changes_review	Расплавленный сигналий	APPROVED_AS_IS
block:block.tconstruct.scorched_road	sha256:39d2b950c623cceb7031d6f399018a196a7922550ef0ebfd7adce8e6344620a4	Выжженный дорожное покрытие	Выжженное дорожное покрытие	Нарушено согласование рода.	APPROVED	/root/rescripted_changes_review	Выжженное дорожное покрытие	APPROVED_AS_IS
block:block.tconstruct.seared_stone_stairs	sha256:9c2b0103c5a9128ba006fb1d7e35ad0fcc50b109ddd183d145c592bf66cf0ccd	Ступеньки из обожжёного камня	Ступеньки из обожжённого камня	Орфографическая ошибка в суффиксе.	APPROVED	/root/rescripted_changes_review	Ступеньки из обожжённого камня	APPROVED_AS_IS
block:block.tconstruct.sky_congealed_slime	sha256:ff94bda0d2c545358e297794eff35f25e1d011a296c7b3936de8e2cdc48e9f80	Застывший блок небесной слизи.	Застывший блок небесной слизи	Лишняя точка в названии.	APPROVED	/root/rescripted_changes_review	Застывший блок небесной слизи	APPROVED_AS_IS
block:block.thermal.dynamo_lapidary	sha256:c618a651adfe00cab559e0b1428f630c3ce5b0619cf3777cba7c3aafb550bd9c	Липидарный генератор	Лапидарный генератор	Орфографическая ошибка: «липидарный» вместо «лапидарный».	APPROVED	/root/rescripted_changes_review	Лапидарный генератор	APPROVED_AS_IS
block:block.thermal.dynamo_stirling	sha256:883d02d3e7c6fa490a173d1b9d2ea3bcf43f69d5d48cb49ba2234ddbdb49161e	Стирлинг генератор	Стирлинговый генератор	Ненормативное словосочетание; естественное русское название.	APPROVED	/root/rescripted_changes_review	Стирлинговый генератор	APPROVED_AS_IS
block:block.thermal.rubberwood_wall_hanging_sign	sha256:84feed22be28db741a111a87e9699f85db13ba2faab8ea83e2e1facf8f3cbd59	Подвесная табличка из каучукового дерева	Настенная подвесная табличка из каучукового дерева	Не переведён признак Wall.	APPROVED	/root/rescripted_changes_review	Настенная подвесная табличка из каучукового дерева	APPROVED_AS_IS
block:block.thermal.rubberwood_wall_sign	sha256:a5d4ef49eba41c534d8946ecb9d80e638d891f3b41201869e65267a113d88b09	Подвесная табличка из каучукового дерева	Настенная табличка из каучукового дерева	Не переведён признак Wall; добавлен лишний признак подвесной таблички.	APPROVED	/root/rescripted_changes_review	Настенная табличка из каучукового дерева	APPROVED_AS_IS
block:block.thermal.signalum_block	sha256:81be3fa3ee8e14f789c35910ccf67cd980b5a752c9ba021d78880e70dda98835	Сигналовый блок	Блок сигналия	Термин Signalum согласован с семейством «сигналий».	APPROVED	/root/rescripted_changes_review	Блок сигналия	APPROVED_AS_IS
block:block.thermal.tar_block	sha256:16094870d9a5f526c4d8387852b6b910784dc9c93d328992b00ff442b556e12d	Блок смолы	Блок гудрона	Tar переведён как resin; искажён материал.	APPROVED	/root/rescripted_changes_review	Блок гудрона	APPROVED_AS_IS
item:block.neapolitan.chocolate_brick_slab	sha256:08a286698d6b17795c9e430f136b878dafa53c2981c8ae42311346f4f0038c7a	Плита из шоколодных кирпичей	Плита из шоколадных кирпичей	Орфографическая ошибка: «шоколодных».	APPROVED	/root/rescripted_changes_review	Плита из шоколадных кирпичей	APPROVED_AS_IS
item:block.storagedrawers.compacting_drawers_2	sha256:2faab2fe6dc80de996768abc6f6572cd6ed9f03575cc27b7fdd572d8e387a66f	Спрессовывающий ящик (2-уровень)	Спрессовывающий ящик (2 уровня)	Ненормативная форма количества.	APPROVED	/root/rescripted_changes_review	Спрессовывающий ящик (2 уровня)	APPROVED_AS_IS
item:block.storagedrawers.compacting_half_drawers_2	sha256:403f3380a15d662a6fd56bc45b485e11a72e00b0f727f6df3c396bf74ea0f03f	Спрессовывающий полуящик (2-уровень)	Спрессовывающий полуящик (2 уровня)	Ненормативная форма количества.	APPROVED	/root/rescripted_changes_review	Спрессовывающий полуящик (2 уровня)	APPROVED_AS_IS
item:block.storagedrawers.framed_compacting_half_drawers_2	sha256:c5246b64d02dfab04b4db45a162167fa3b0346228b193e10d085d661fdc90da3	Обрамлённый спрессовывающий полуящик (2-уровень)	Обрамлённый спрессовывающий полуящик (2 уровня)	Ненормативная форма количества.	APPROVED	/root/rescripted_changes_review	Обрамлённый спрессовывающий полуящик (2 уровня)	APPROVED_AS_IS
item:block.supplementaries.fine_wood	sha256:823b8a5c7652d6ef13295cc1d3b8bfe37e82d2696d56ed309719b27fa07b8bc4	Благородная деревесина	Благородная древесина	Орфографическая ошибка: «деревесина».	APPROVED	/root/rescripted_changes_review	Благородная древесина	APPROVED_AS_IS
item:block.supplementaries.fine_wood_slab	sha256:06bd83f4b7cfa2486000a0549ca8fed666546cdce393de28afcde23236227fc8	Плита из благородной деревесины	Плита из благородной древесины	Орфографическая ошибка: «деревесина».	APPROVED	/root/rescripted_changes_review	Плита из благородной древесины	APPROVED_AS_IS
item:block.supplementaries.fine_wood_stairs	sha256:958cae8f63846eac2552653314d4420a0f294409fbdb4a9b28cd0aa00cbc03ca	Ступеньки из благородной деревесины	Ступеньки из благородной древесины	Орфографическая ошибка: «деревесина».	APPROVED	/root/rescripted_changes_review	Ступеньки из благородной древесины	APPROVED_AS_IS
item:block.supplementaries.item_shelf	sha256:b566ddae75e34fec871ea1fb510941aa5ff24aafbcbf5eeba7577bc8257d4214	Дубовая полка	Полка для предметов	Утрачен смысл Item.	APPROVED	/root/rescripted_changes_review	Полка для предметов	APPROVED_AS_IS
item:block.tconstruct.greenheart_planks_slab	sha256:ce65e6c07a79d0322383d9ee12c4011d0b42b08002e9e34a037b11a003105da5	Плита из из зелёного сердца	Плита из зелёного сердца	Повтор предлога.	APPROVED	/root/rescripted_changes_review	Плита из зелёного сердца	APPROVED_AS_IS
item:block.tconstruct.scorched_road	sha256:39d2b950c623cceb7031d6f399018a196a7922550ef0ebfd7adce8e6344620a4	Выжженный дорожное покрытие	Выжженное дорожное покрытие	Нарушено согласование рода.	APPROVED	/root/rescripted_changes_review	Выжженное дорожное покрытие	APPROVED_AS_IS
item:block.tconstruct.seared_stone_stairs	sha256:9c2b0103c5a9128ba006fb1d7e35ad0fcc50b109ddd183d145c592bf66cf0ccd	Ступеньки из обожжёного камня	Ступеньки из обожжённого камня	Орфографическая ошибка в суффиксе.	APPROVED	/root/rescripted_changes_review	Ступеньки из обожжённого камня	APPROVED_AS_IS
item:block.tconstruct.sky_congealed_slime	sha256:ff94bda0d2c545358e297794eff35f25e1d011a296c7b3936de8e2cdc48e9f80	Застывший блок небесной слизи.	Застывший блок небесной слизи	Лишняя точка в названии.	APPROVED	/root/rescripted_changes_review	Застывший блок небесной слизи	APPROVED_AS_IS
item:block.thermal.dynamo_lapidary	sha256:c618a651adfe00cab559e0b1428f630c3ce5b0619cf3777cba7c3aafb550bd9c	Липидарный генератор	Лапидарный генератор	Орфографическая ошибка: «липидарный» вместо «лапидарный».	APPROVED	/root/rescripted_changes_review	Лапидарный генератор	APPROVED_AS_IS
item:block.thermal.dynamo_stirling	sha256:883d02d3e7c6fa490a173d1b9d2ea3bcf43f69d5d48cb49ba2234ddbdb49161e	Стирлинг генератор	Стирлинговый генератор	Ненормативное словосочетание; естественное русское название.	APPROVED	/root/rescripted_changes_review	Стирлинговый генератор	APPROVED_AS_IS
item:block.thermal.signalum_block	sha256:81be3fa3ee8e14f789c35910ccf67cd980b5a752c9ba021d78880e70dda98835	Сигналовый блок	Блок сигналия	Термин Signalum согласован с семейством «сигналий».	APPROVED	/root/rescripted_changes_review	Блок сигналия	APPROVED_AS_IS
item:block.thermal.tar_block	sha256:16094870d9a5f526c4d8387852b6b910784dc9c93d328992b00ff442b556e12d	Блок смолы	Блок гудрона	Tar переведён как resin; искажён материал.	APPROVED	/root/rescripted_changes_review	Блок гудрона	APPROVED_AS_IS
item:item.storagedrawers.detached_drawer	sha256:6a1ca475a87af812ed63225eb3a3a86da5e0f42d6ca6952daec566209a788f32	Отсоединенный ящик	Отсоединённый ящик	Орфография: «ё» в причастии; согласовано с одноимённой записью.	APPROVED	/root/rescripted_changes_review	Отсоединённый ящик	APPROVED_AS_IS
item:item.storagedrawers.drawer_puller	sha256:7e3ac276470c9e973945e68e8484f75b54f8cded67c64b2e7c39b7edaa87d160	Съемник ящика	Съёмник ящика	Орфография: «ё» в существительном.	APPROVED	/root/rescripted_changes_review	Съёмник ящика	APPROVED_AS_IS
item:item.storagedrawers.remote_group_upgrade_bound	sha256:a88555039f10fb5593412c7089626d739e8a5c3edda03cd027c98b9f5afa1032	"Улучшение ""Удалённый доступ (Группа)"" (привязанные)"	"Улучшение ""Удалённый доступ (Группа)"" (привязанное)"	Нарушено согласование рода.	APPROVED	/root/rescripted_changes_review	"Улучшение ""Удалённый доступ (Группа)"" (привязанное)"	APPROVED_AS_IS
item:item.tconstruct.molten_gold_bucket	sha256:793a3175965f8c8c14f4f6f5f0fe82b12a57636b76a4944cb71b28d69c6beaf3	Ведро расплавленного золото	Ведро расплавленного золота	Неверный падеж существительного.	APPROVED	/root/rescripted_changes_review	Ведро расплавленного золота	APPROVED_AS_IS
item:item.tconstruct.molten_pewter_bucket	sha256:e8323ec1d97d30ec252e170080c7df93181bfa0c2996d813ba73c87bbecd95a5	Ведро расплавленно пьютера	Ведро расплавленного пьютера	Пропущено окончание причастия.	APPROVED	/root/rescripted_changes_review	Ведро расплавленного пьютера	APPROVED_AS_IS
item:item.tconstruct.molten_signalum_bucket	sha256:0c1292b38b3e4f34bd415e4e5725b425b0a85ce54a768544211bab5a15f9f85a	Ведро расплавленного сигнала	Ведро расплавленного сигналия	Термин Signalum согласован с семейством «сигналий».	APPROVED	/root/rescripted_changes_review	Ведро расплавленного сигналия	APPROVED_AS_IS
item:item.tconstruct.repair_kit_cast	sha256:25912bbbc0c9a3fd170f7bc63cef5813300167238ba159e0662b6b26b610506d	Золотая литейная форма: Ремонтный комлект	Золотая литейная форма: Ремонтный комплект	Орфографическая ошибка: «комлект».	APPROVED	/root/rescripted_changes_review	Золотая литейная форма: Ремонтный комплект	APPROVED_AS_IS
item:item.tconstruct.repair_kit_red_sand_cast	sha256:3657f677058fe3fd36e222be0067d3986a0bda0d8c59391c0f93c75f1395f2a4	Красная песочная литейная форма: Ремонтный комлект	Красная песочная литейная форма: Ремонтный комплект	Орфографическая ошибка: «комлект».	APPROVED	/root/rescripted_changes_review	Красная песочная литейная форма: Ремонтный комплект	APPROVED_AS_IS
item:item.tconstruct.repair_kit_sand_cast	sha256:c70bcebff07a9c59434ab0b41d78600fdd0f703fbba6687c81fb3dface185186	Песочная литейная форма: Ремонтный комлект	Песочная литейная форма: Ремонтный комплект	Орфографическая ошибка: «комлект».	APPROVED	/root/rescripted_changes_review	Песочная литейная форма: Ремонтный комплект	APPROVED_AS_IS
item:item.thermal.cooked_mushroom	sha256:d1fdf5d2674dce33fdbf3163ce4616fc94901077472daa1d27c9c21bab153337	Жареные гриб	Жареный гриб	Нарушено согласование числа.	APPROVED	/root/rescripted_changes_review	Жареный гриб	APPROVED_AS_IS
item:item.thermal.lock	sha256:2447fcfec88c61fde189804de5565193db23340e7300de566494d2c5a86f5350	Сигналовый замок	Сигналиевый замок	Термин Signalum согласован с семейством «сигналий».	APPROVED	/root/rescripted_changes_review	Сигналиевый замок	APPROVED_AS_IS
item:item.thermal.signalum_dust	sha256:422abb9e38e902a8bbd5cb972802a7fd204480e2df5cf14dabb62bd35f36f27c	Сигналовая смесь	Смесь сигналия	Термин Signalum согласован с семейством «сигналий».	APPROVED	/root/rescripted_changes_review	Смесь сигналия	APPROVED_AS_IS
