id	source_hash	verdict	reviewer	method
item:block.refurbished_furniture.birch_desk	sha256:47373244c3534f15e446414a948d1653b0c122eb374729e1d4d25d6b9db39fcf	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.birch_drawer	sha256:0d81e2dd3db6e664ea989d96a0e61eb9009c07e13986f4df9088862d29b31170	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.birch_hedge	sha256:279c21899d867c7eee09f56923a241e943435bb7c3394f95734a5e596a60cd5e	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.birch_kitchen_cabinetry	sha256:001ee7df44bae34c2b93b08a7ecef6742d71e6477bb876c5a30cb49c466d80c2	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.birch_kitchen_drawer	sha256:278ef3387f3b9357f2dc87670de32a1e50ccd6f3732259032ae237af79e28ff2	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.birch_kitchen_sink	sha256:273878857e96c63ef95baa6436847dbb6f03692a6fe43838254bdb69f4645057	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.birch_kitchen_storage_cabinet	sha256:139cca25bb7a80caa98bf96c8c855b7b6dccc923919c5f4d6d6bc9c6094949af	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.birch_lattice_fence	sha256:a633dd908ff65e9e75daa63c60bdf90194d68ca6e1273b40e8a11d28aeb96acf	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.birch_lattice_fence_gate	sha256:32ca70884215d0ed954270869b768dee03ac9691a3855e94d43310dc0c3e1c36	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.birch_light_ceiling_fan	sha256:aec2fe8a0ca42e9c88f0b552fec20ccfb87c650f58c34917a9201b353da82f6d	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.birch_mail_box	sha256:ebb22f811e030489158bb0426b17eada9d11a21214984a25b25ed0608720c04f	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.birch_storage_cabinet	sha256:887c4d9cc095011f031585ec011e1d949070fc082727b52759fd4b3497d6c878	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.birch_storage_jar	sha256:392b0f4fd424370bf12adcf65d92f561ae56be53d3c6a9381707dc0793b21e09	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.birch_table	sha256:6cd8d030cf05a22ef446acc8a79e4a6b8216427bf5158e7443202016336be237	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.birch_toilet	sha256:0f29206c7bbbe050b76945c124ec73b9c2f92128aabae63d5a630a551e95f61a	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.black_basin	sha256:63df1e7b1cd6e6727f74fa5afd90fa48e1d0518c09d591c867aab57d98fcd3fb	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.black_bath	sha256:de9111331afef5cbca5f2226deac122aecbc7e557e86ef23d0eabaf5338fe42d	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.black_cooler	sha256:7a06d340184bd81c2ffdbc6c79af1c79b3d49bcc7579d875c77174a0bc20b131	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.black_grill	sha256:8cbffbcd502bc9f1aeb2032bbfeaac3f04da4a22823a69c69ef42c48e63b6cb4	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.black_kitchen_cabinetry	sha256:9d599bd792638232bfaf359bfbec3b324325c4635e8d0724443d7320ae648956	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.black_kitchen_drawer	sha256:7a97457b8877ba0256046a280fc3e9b58c1e4bd2c69c51ad1d1f5f898482bbc2	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.black_kitchen_sink	sha256:9fcea2565c6e2682e283595ce0db6e7457ec38f4d4962ef906ff8afecff8296f	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.black_kitchen_storage_cabinet	sha256:b3369f7aa607e77ab7dfadffa3205b80fc1fe6577db9a18ffecf66597de3e3f2	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.black_lamp	sha256:9da415ce5ce2f1f259e1dd87cfc28d70ccd3489c29b34a698e4ba2dfdb627f60	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.black_sofa	sha256:f0fadbe05218980bc5b33117255673e612dba937c60efc2937a9685e09a1253e	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.black_stool	sha256:c2a9752ff75690576679dc6ef01a7f3d9249aa9b07140c9758f6138bceceea20	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.black_toilet	sha256:ea89c71b61872a5f449c47656f70fcc55f5aa536927ef2591b699f5340693df2	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.black_trampoline	sha256:9c315967da231cc14562718fedc98c9903473cb26e97d7680871498f00754bc4	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.blue_basin	sha256:24ae1df5bce6c50ca17bdbc3b5a9dfbd75d011289d66e0e1ef673c5792423f59	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.blue_bath	sha256:1aa7d3bc8fd88ee9a55b3482ec984d5e940e5944ea3e96d07e75fd27989297eb	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.blue_cooler	sha256:ac0b7a3ea1fef6deb2cbab9d7f1f2abdaaac42720f811456ed80619498e309ca	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.blue_grill	sha256:bba81b40bc49c87728a539fca6a8b6725763aa368c5a46ea8af33ec847452625	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.blue_kitchen_cabinetry	sha256:a8592d4ea4987484ca6e4edec9e315d5bf59cf83c7a6e5879eb44986c63ce2cd	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.blue_kitchen_drawer	sha256:0f25cc52d9f4ed386fe5cd2f08460b22fc93c68045c5cce8cebcb110f490b6e7	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.blue_kitchen_sink	sha256:f980ee31ef3dffa383cf70bd5f43feb3cdd9e6d71f6eaea0770109fcdb759fde	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.blue_kitchen_storage_cabinet	sha256:e701dcc0101072363ef336e0efaebcdd66e1efc9d3e610781360ecf577c3f209	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.blue_lamp	sha256:e2105d7e78df339c49a491f77e1affd1e86e645a48f046677466593a86275a98	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.blue_sofa	sha256:14b5adb4645b6ffd0ada95430fa17789ca4e02b1cef11187eccb7abeccb096d7	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.blue_stool	sha256:8b62eb82ed82472e14d9af7b20b6480602b021aa27e910f34887e1f6d75db85a	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.blue_toilet	sha256:04612d59985f92b87677b1eb7f88c7612a07cb81d919ad02b2fdd828035ea8d9	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.blue_trampoline	sha256:5611df68ea2962d8af34232d3ac9d66d3ad520f92190ee63c8c08f88df607542	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.brown_basin	sha256:a1a65ae7880c5877438c6a0bbb187d745c0a07f43205201c7c5969e3d9a6e13a	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.brown_bath	sha256:9a8d43187811e334a28e0620e9b5133e6c6e4699a3f3056af31357d7eb7aed83	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.brown_cooler	sha256:2784c42c19bde046602a5f3cea75bed40567f2668911bdf659a4f0604899f33b	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.brown_grill	sha256:2bcce20cb9a66e3a90bf8adf62a7a5f7372235e13f0ae68ac0aa7943c7962a4b	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.brown_kitchen_cabinetry	sha256:745ceda0efb3a1030bbd348bdb48054e8267d57e2309e0433a7cc469b062ec47	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.brown_kitchen_drawer	sha256:784bf9c52d6df4a4acb5ad4e8d7af9a67a4f5eb7555339bf55a85548c1480ba6	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.brown_kitchen_sink	sha256:f363215a38c745b86f97e181d9ca22371710250215ec66a0b6264543d9b0f722	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.brown_kitchen_storage_cabinet	sha256:742b7dc769e15b76a2da0f292c4881ea3ba05b990b5c66aaeefbfe9b33dad7e8	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.brown_lamp	sha256:53e3ff80ad34dca511fb9bf003bacabc4ef2be366e741b489fa927ede9c59fac	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.brown_sofa	sha256:0f1ab7cfd8276fa9050128eb58a104387bd359c280d22af51bf80a813f7089f0	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.brown_stool	sha256:4b88394f32597b9280ee210da27377c3ffe7fbd029d907d9c07085b61b421645	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.brown_toilet	sha256:f3ddd14e73c843de77908cb4cc77eddd0f2dec074d8020602ce8242649c38606	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.brown_trampoline	sha256:ff6f6131088a77f66c2e7c081fc99c45382ac7bdf5393f62cc96fccc21ddf041	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_basin	sha256:d5eb8f69edbb97af76a9beb317912c416a53661a3fcc01b4b79969e0fdba3b0b	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_bath	sha256:1668cd2b71525dc4fcf54c4af695cfd878d076ee988c8a044180cba1a93e3423	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_chair	sha256:c30229552baa002c5a8f8a10b247595fabf0b7a969d0d55412d38fa60468104f	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_crate	sha256:41709cdb3857f077807fd5a9aa7c36fc5ddb17f37e742a2c11a06dec648677da	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_cutting_board	sha256:76fc5887ebbc0b9751e3b1f0d277a1233c62ebc8a892ec4f3fc2e122b22081db	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_dark_ceiling_fan	sha256:fba56594c03f1feb430e76416b16d4aca1e4074aa8ec91a47029d4face9fa90f	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_desk	sha256:29f7d90fc8da9ca6a7a19995d64eceba74abd64282833c8ccd84f5207624d202	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_drawer	sha256:eb926c4158e8e9afa4b326e7923599e384f9f02571f6014f1e93ca566edffdd6	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_hedge	sha256:9391cca601ad38d762c8022e836cd8e455c0d4472b8bd6ca6f5592934d8b3b75	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_kitchen_cabinetry	sha256:b976ba1261c879366a2a55fbd5a4d02ffc542a186625f54c189135d4099017c4	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_kitchen_drawer	sha256:b2ba9dff8d82142cbdd8debebecc7e24d2eed06cb313d3e830f702d97bf6b748	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_kitchen_sink	sha256:5dfeac20c98feed6f4530fff329d8545f7ed78627e0adb4dce076168b4cd372a	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_kitchen_storage_cabinet	sha256:b152d37946d6b1c8474fc68348e40eb4b2b3281c64df8be9c4debd6674eee044	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_lattice_fence	sha256:f11bdf5123a98f3daeec3d0ea0802aa47a24c4e501f5812aa329634bd960967c	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_lattice_fence_gate	sha256:9b07405122cfad035547dcfd4fa0caaa8ee7fcab92b2904d03dc8571097eae18	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_light_ceiling_fan	sha256:4e89dc284eb2478f6130fe67a52f9644caef1c699ab8c3149457529628a5032b	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_mail_box	sha256:20fd92d8bacce26f8d78da738b852b3fe1fa1beb2b08133518cccf66a1a41c24	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_storage_cabinet	sha256:fbd414d09b0bb6358298cdd7f996938f076c1f2117c66fb37c9a6b4efea081cf	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_storage_jar	sha256:2cb7714a83f5f578c534f9060132fa9aef3f369fc13d819e8958b9eb4ebdf05b	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_table	sha256:a366ad9e5556a1539eda683875a841eb26ca16eda4d4fed20a54453fb1a56c47	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cherry_toilet	sha256:c860e856cf95d18be37dfb25989d582cc4bb751ae8dae3af10e445d8e1a58a13	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.computer	sha256:76ed42d22129dc354362704eb4b54208041b68736f976932aada43bc0035f7c0	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_basin	sha256:4d23146e4a4486d979faa1f816bca6f53979c6975cd680be7dd35ac8adab2779	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_bath	sha256:21110573ddf7d8ed3a1f65bc2409298a8e6e769bceacf35155f4454d54110ca2	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_chair	sha256:7aa9672e8d23d4448a5e14b344de698ff30b27d6e81be602496262606fd68038	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_crate	sha256:5488893a6ea3e0e88819fc150b18e79c371174c2f2411ed62d3428429de17b0d	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_cutting_board	sha256:63aa24443d93fd8193bd7d2edd7f8bd9273c34853d27f657df7234dd6601e0cc	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_dark_ceiling_fan	sha256:51405d4b1b3e7bd2b14edfe0a52081c635e074d8285a77c79db609e9e3a85dfd	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_desk	sha256:21b6d691368359bc6834d59059dfd1c6572009325934eac00fb79bc98f4915dd	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_drawer	sha256:b3479d089db4a1a34ae9483579a5a3ca57265e7e3c84ef6efb15e8c96f7e21f0	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_kitchen_cabinetry	sha256:fea32cd666a089c01cb790b7d8cf33752adc4642ad7711d6a49758e679156a94	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_kitchen_drawer	sha256:b53bd2502806eaca0108a4e2bb931549a70c80c6ecc9119fb5794c7575d31516	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_kitchen_sink	sha256:3adbe7a1b36a9d015885801f294a79d9f42e63350408b11adad3ea69f1d3e08f	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_kitchen_storage_cabinet	sha256:01975f79bcfd82a6e6365d2622e66afe8227a092d573a0d4af083a8c4e39e18e	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_lattice_fence	sha256:bf4a9ee5dfa992d0fa01165e357f698a08b428aafe4760c69c464aa0da26974f	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_lattice_fence_gate	sha256:787fe293e89468fb36a88a7ca2de3a745ab1ca14f32c6809961d567e0aa07296	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_light_ceiling_fan	sha256:f558515bbd0fd1bbb1a065d7d74aaa619e18c99179df958d5a417c6ee0b86185	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_mail_box	sha256:959bfe71e4983074065fedac63c56b84ed21320d713bad594ce6fc6632bb6fe4	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_storage_cabinet	sha256:755cf16f35727443202516423b36cbb379176d5717085489d27a4242b5fa8a54	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_storage_jar	sha256:d628847ad5ee25f407b0aa1531067f3d150774862ead3bd31d73144c28270b9c	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_table	sha256:3fa9d9b9458f1d9c2b6d66ab098737de9ca62ece06f7b93f9b06140a0be9785c	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.crimson_toilet	sha256:30d4c4a90dcfd002dba4a529acb6d88cf06be992a126eed1a9af7d70037edff5	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cyan_basin	sha256:7220947ec30ea0da3a884d85cf1cc677fbd69ab5b1a6143e259d0b0b626fff0d	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cyan_bath	sha256:b96401434ce4aa2e74a4c4003292941a7958a0dc2db1e7f2dd3805948bf15b89	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cyan_cooler	sha256:de87c17cb40f09e2e3bb94000152535e4c497008410192b0f59d535c79bd0e42	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cyan_grill	sha256:23423d4c5ea07b0320592190c0add8950787756af63a11a4f8b1d644f7c7222d	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cyan_kitchen_cabinetry	sha256:a03e76d86c2286070cdd6f101f7d78a8598490da967f1050e77c6b70b7f2a1d5	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cyan_kitchen_drawer	sha256:83c53849bf6f5812e453758ff72b2ed44c8b07f6c0b853bf7602392be7e076fd	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cyan_kitchen_sink	sha256:b6051a10d4a1e614f6e7dc35d33e495c87432fc9308bdba403ea4f70620f6801	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cyan_kitchen_storage_cabinet	sha256:c4cd3c3facfc43a60834fdc69029ae73aff48b7f2c0e425b90d0199956a4cfd1	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cyan_lamp	sha256:b1e2b47ecb024a7c0266b376bf3c34f94e61ff37728902806ce6369778317d48	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cyan_sofa	sha256:2698d101b33ade5e1d9e56f2b964bde6264a9b8b0f7cfa91c10a1741d3f8187a	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cyan_stool	sha256:dad54d61534cbcb94fe932485e62517c2533059cb2cc36b74467fbf2af9294a6	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cyan_toilet	sha256:f9c491dcfa47f2414e385c174863c705ce76b3b57694948938613d30c24e00a2	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.cyan_trampoline	sha256:6e4226e5b0681ec1a29961c42f79a86a7dc1fa756c6ad67a7ab6368aae3c8b94	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_ceiling_light	sha256:dc8e260dd4940336b627e24c47e0e4b9bbce9b4a494c3e748592416bc2e43d61	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_electricity_generator	sha256:5d4740206eda827d7d0223919c1ebdc17ba467834438ae4670d9eaaff36c0a2b	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_lightswitch	sha256:d6c36aeac0fb5a392129e53b0d64847c02069c3531f76e63b685ec6cde566783	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_microwave	sha256:28afb4cf2f9d9952863980fa88931bfdd5d693deb42344d4ccd32af1314f6d2a	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_basin	sha256:300d6861d8024306b2309e993cc7cad24211f142ceb37c6d13cb8a9f8194cab8	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_bath	sha256:baf79eb759c4c74b8bde1b926c3b09b98daab3ff210ecb285fbb0b797e4a0624	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_chair	sha256:ca83d965c667cffa1eefb5c53bb6f7f91f8222b0acf9d9b5cd7ea15432ee7f6c	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_crate	sha256:875799ea7f10ffe36df4b9b947aaaa0a7530e6e2261f56a0f1ebc7e3fc7fffd3	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_cutting_board	sha256:61f0bbe59189b4d6292a2dcde64741a1212092ef4f735c59838887cabe1bbc29	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_dark_ceiling_fan	sha256:79cebd2a14ec9b674f67892df4340915c7e45e420ae0e27bc5595ae697520260	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_desk	sha256:756ce49414ce550fca34d3a89d863165a91f17a93656213ef38b0a2d3fc5dfea	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_drawer	sha256:65489311296e52fe3dd2d26c135cb8e56489c0e3a2445066dcbd1f9045388c9a	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_hedge	sha256:0c2e05d0104ab88be956a12836202cfe9b2fb19ff71955dc2b1177ebbb174a1c	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_kitchen_cabinetry	sha256:9e0c3c99f7cd2a97b3fbf87a20e7ea7dcb5a06b205bceb40306693afceef8ffb	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_kitchen_drawer	sha256:9a1eaa16110d73d4e99c73fc1f7bc3e37ee7d528277af5f985d3b09ab737f241	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_kitchen_sink	sha256:7060b7df5fa964a47c32c38955bfc4f0fb04d87d40e6de34f8ecee1547e517a1	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_kitchen_storage_cabinet	sha256:de1d94dd7800b75af80dfe4c4cb371f7881d27de51fbca3164840763931c741b	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_lattice_fence	sha256:e332ffb9d3449f283ff5d5fdaf06c6a9b5a108d540f47683290b2ee21c6d2a65	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_lattice_fence_gate	sha256:8b61e07e3c5f18899d7bd90862f53c565af3b5a42784ddfced3c994a2f28922f	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_light_ceiling_fan	sha256:1bef5680d0d3b9cf3937e9b439ae3156e782f823345ca2e42f05412b9ac09b31	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_mail_box	sha256:4bef29b83705d3d39f19cf62f82e6536b299b9bbede38516c9eaca85747ead1a	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_storage_cabinet	sha256:6cc45cb6c2e8611cde07e578c18f0dc3e6ad65fccf6bc11d29181175722b7070	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_storage_jar	sha256:31e1ad57716aa9e598ef4599f423937293a17820c39ec64dd5bb81eb0fdd7e1a	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_table	sha256:71ab3dbecde9b02c8b89d3d832ce386a290df906743fafe6860223001527e4f9	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_oak_toilet	sha256:894939693d909ab7eec0830dbcb87f985060d4099427ac5c05fde040c858119b	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_range_hood	sha256:c80f58e4101d83af6f74c058302ea8baa20cd4ab1378597b2c36d19bda50dc19	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_stove	sha256:8027a05bed72d45f0c3fecc480cb5cbf2ba2fb7ea6d6a389a56c730938dede05	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.dark_toaster	sha256:a06e50dc8ae305ca8b650fa7643a5342bed5d78ba00cc25dc5e52ed63339808a	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.deepslate_stepping_stones	sha256:40e015ba3e408a68130f7c01193cfb06ddae7454e3da8ac96ac199babe70ed63	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.diorite_stepping_stones	sha256:69376bd28f9560cb0b8c3e332531f0bdf1d3781468b2b260201d91f9a8268c69	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.door_mat	sha256:ba9b527bee548ec4f0923c6f9f4dfac74d14f5b5c33164b8a9e2d67417665041	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
item:block.refurbished_furniture.doorbell	sha256:3a3c26151978089ee8b5451030a54a5c7af6d504d16cfd4b3687150a97765ecd	PASS	/root/rescripted_registry_n_review	english_source_context_family_review
