"id"	"source_hash"	"old_translation"	"new_translation"	"reason"	"independent_review"	"reviewer"	"initial_new_translation"	"review_notes"
"patchouli-lang:botania:botania.page.decorativeBlocks0"	"sha256:7ac3f53efcf36bff0fd8b769c1f62b7b78438d197685e26341caa5ce80afc247"	"Чтобы сделать Ваши строения намного красивее, доступно довольно много декоративных блоков.$(p)Можно превратить блоки $(item)Жизнедерева$(0) и $(item)Жизнекамня$(0) в декоративные блоки. Каждый из них имеет 4 разные вариации."	"Чтобы сделать строения красивее, доступно множество декоративных блоков.$(p)Блоки $(item)Жизнедерева$(0) и $(item)Жизнекамня$(0) можно превратить в декоративные; у каждого есть четыре варианта."	"Полное повторное редакторское чтение: исправлены смысл, грамматика, пунктуация и неестественные обороты; технические токены сохранены."	"APPROVED"	"/root/checkpoint12_second_review"	"Чтобы сделать строения красивее, доступно множество декоративных блоков.$(p)Блоки $(item)Жизнедерева$(0) и $(item)Жизнекамня$(0) можно превратить в декоративные; у каждого есть четыре варианта."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.decorativeBlocks10"	"sha256:f8593dbdb533258d68d61f714dab5a90c3754cd514e811286a72ce41bcc90765"	"Продолжим... $(p)Комбинируя $(item)Незер-кварц$(0) с разными видами субстанций, можно создать широкий спектр других декоративных $(item)Кварцевых$(0) блоков.$(p)Как Вы и ожидали, все эти блоки могут быть преобразованы в другие виды декоративных блоков, такие же как и их классический аналог - $(item)Незер-кварц$(0)."	"Продолжим…$(p)Из $(item)Незер-кварца$(0) и разных материалов можно создавать другие декоративные $(item)Кварцевые$(0) блоки.$(p)Из каждого такого кварца, как и из обычного, можно создать соответствующий $(item)блок$(0)."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"Продолжим…$(p)Из $(item)Незер-кварца$(0) и разных материалов можно создавать другие декоративные $(item)Кварцевые$(0) блоки.$(p)Из каждого такого кварца, как и из обычного, можно создать соответствующий $(item)блок$(0)."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.dispenserTweaks0"	"sha256:14e82aa540235cd5eb453e5513a2ec54973d6ff94a77e3ffa4373b74829c4c97"	"$(item)Раздатчик$(0), среди обычных способностей, также может сажать все виды семян, от обычных $(item)Семян пшеницы$(0) до $(item)Адских наростов$(0) и $(item)Какао-бобов$(0). Семена будут посажены на блоке перед раздатчиком.$(p)Это позволяет комбинировать Ваши фермы с другими блоками (Например, с $(item)Барабаном дикой природы$(0))."	"$(item)Раздатчик$(0) сажает любые семена — от $(item)Семян пшеницы$(0) до $(item)Адских наростов$(0) и $(item)Какао-бобов$(0); для последних перед раздатчиком должен быть блок древесины джунглей.$(p)Вместе с другими блоками, например с $(item)Барабаном дикой природы$(0), это позволяет полностью автоматизировать выращивание культур."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"$(item)Раздатчик$(0) сажает любые семена — от $(item)Семян пшеницы$(0) до $(item)Адских наростов$(0) и $(item)Какао-бобов$(0); для последних перед раздатчиком должен быть блок древесины джунглей.$(p)Вместе с другими блоками, например с $(item)Барабаном дикой природы$(0), это позволяет полностью автоматизировать выращивание культур."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.headCreating1"	"sha256:b4bb0605beef34807d94893e38012c721d3fdd4601950e2ed95917a818291b15"	"Получите Вашу голову"	"Включите голову"	"Буквальная калька заменена естественной короткой шуткой."	"APPROVED"	"/root/checkpoint12_second_review"	"Включите голову"	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.mushrooms1"	"sha256:8b80bcdc98f5ee9fc47a77547de5738d251135607109ba80bf4f652ac7157a63"	"Они не делают Вас больше"	"Они не делают вас больше"	"Полное повторное редакторское чтение: исправлены смысл, грамматика, пунктуация и неестественные обороты; технические токены сохранены."	"APPROVED"	"/root/checkpoint12_second_review"	"Они не делают вас больше"	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.phantomInk1"	"sha256:edf3a138e5b9c0175c7b055e81a85da763eca392da40a120c1c19bc06ba97161"	"Кого Вы собираетесь позвать?"	"Кому позвонить?"	"Восстановлена естественная краткая отсылка английской подписи."	"APPROVED"	"/root/checkpoint12_second_review"	"Кому позвонить?"	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.shinyFlowers0"	"sha256:520164a13a4890f27027bc86c3ef61f6e7f29d40fb3a8871d405311ad0067b01"	"Комбинируя обычный $(item)Мистический Цветок$(0) со $(item)Светящейся пылью$(0), Вы можете добавить им больше яркости, придав им излучение видимого света такого же яркого, как $(item)Светящийся камень$(0).$(p)Добавив немного $(item)Земли$(0) и $(item)Луговых семян$(0), можно превратить их в миниатюрный парящий островок, который будет не только светиться, но и порадует своим необычным видом."	"Посыпьте $(item)Светящейся пылью$(0) $(l:basics/flowers)$(item)Мистический Цветок$(0)$(/l), чтобы получить $(item)Мерцающий цветок$(0), который светит так же ярко, как $(item)Светящийся камень$(0).$(p)Соедините его с $(item)Землёй$(0) и $(l:tools/grass_seeds)$(item)Луговыми семенами$(0)$(/l), чтобы получить $(item)Парящий цветок$(0) — миниатюрный светящийся остров."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"Посыпьте $(item)Светящейся пылью$(0) $(l:basics/flowers)$(item)Мистический Цветок$(0)$(/l), чтобы получить $(item)Мерцающий цветок$(0), который светит так же ярко, как $(item)Светящийся камень$(0).$(p)Соедините его с $(item)Землёй$(0) и $(l:tools/grass_seeds)$(item)Луговыми семенами$(0)$(/l), чтобы получить $(item)Парящий цветок$(0) — миниатюрный светящийся остров."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.exchangeRod2"	"sha256:10b9428daf9bcc73361496c107a9ba4c7035344b42fb897c09ab70031df0d826"	"Другие жезлы или устройства могут быть использованы для увеличения мощности $(item)Жезла обмена$(0).$(p)Например, наличие $(item)Жезла земель$(0) в Вашем инвентаре обеспечивает $(item)Жезл Обмена$(0) бесконечным запасом $(item)Земли$(0), но не стоит забывать про потребление $(item)Маны$(0)!"	"Другие жезлы и устройства могут снабжать $(item)Жезл обмена$(0) блоками.$(p)Например, $(l:tools/dirt_rod)$(item)Жезл земель$(0)$(/l) в инвентаре даёт $(item)Жезлу обмена$(0) бесконечный запас $(item)Земли$(0), если хватает $(thing)Маны$(0) на её создание.$(p)Если не нужно заменять кубическую область, $(l:tools/temperance_stone)$(item)Камень сдержанности$(0)$(/l) уменьшит её до плоскости блоков."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"Другие жезлы и устройства могут снабжать $(item)Жезл обмена$(0) блоками.$(p)Например, $(l:tools/dirt_rod)$(item)Жезл земель$(0)$(/l) в инвентаре даёт $(item)Жезлу обмена$(0) бесконечный запас $(item)Земли$(0), если хватает $(thing)Маны$(0) на её создание.$(p)Если не нужно заменять кубическую область, $(l:tools/temperance_stone)$(item)Камень сдержанности$(0)$(/l) уменьшит её до плоскости блоков."	"SECOND_LANGUAGE_REVIEW"
"mantle-book:tconstruct:materials_and_you:intro/storage.json:/text/1/text"	"sha256:26563f8e0274aedfe344bcdd4a71c38b3925f19b0cc384adc1078259aa951b4a"	"Ящики для частей позволяют хранить множество дополнительных частей, которые у Вас могут быть. В каждом слоте можно хранить не более 8 частей. Если Вам нужно больше, значит, Вы что-то делаете неправильно или у Вас очень запутанные рецепты."	"Ящики для частей позволяют хранить множество дополнительных частей, которые у вас могут быть. В каждом слоте можно хранить не более 8 частей. Если вам нужно больше, значит, вы что-то делаете неправильно или у вас очень запутанные рецепты."	"Полное повторное редакторское чтение: исправлены смысл, грамматика, пунктуация и неестественные обороты; технические токены сохранены."	"APPROVED"	"/root/checkpoint12_second_review"	"Ящики для частей позволяют хранить множество дополнительных частей, которые у вас могут быть. В каждом слоте можно хранить не более 8 частей. Если вам нужно больше, значит, вы что-то делаете неправильно или у вас очень запутанные рецепты."	"SECOND_LANGUAGE_REVIEW"
"mantle-book:tconstruct:mighty_smelting:abilities/armor/boots/tconstruct_double_jump.json:/text/0/text"	"sha256:3212d740535f43f0d3446f24bcf55fc30f74aef654e0848d10d1ffa0f1780e9d"	"Распрыжка повысит Ваши навыки и сделает Вас намного лучше в игре. Для достижения максимального эффекта не забудьте немного попрыгать."	"Распрыжка прокачивает ваши навыки и делает вас гораздо лучше в игре. Для максимального эффекта не забывайте иногда полежать."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"Распрыжка прокачивает ваши навыки и делает вас гораздо лучше в игре. Для максимального эффекта не забывайте иногда полежать."	"SECOND_LANGUAGE_REVIEW"
"mantle-book:tconstruct:mighty_smelting:abilities/armor/boots/tconstruct_pathing.json:/effects/0"	"sha256:32ab9174035796acc4c32602a5838a3fcf57da983a708d3b729334b9260929c6"	"Создает дорожки во время ходьбы."	"Создаёт дорожки, пока вы идёте."	"Ошибочный PASS: неестественная формулировка и пропущено ё."	"APPROVED"	"/root/checkpoint12_second_review"	"Создаёт дорожки, пока вы идёте."	"SECOND_LANGUAGE_REVIEW"
"mantle-book:tconstruct:puny_smelting:introduction/thruul.json:/text/0/text"	"sha256:779530d4c38e5a33da0c5e40a601e9038f4658858df8aaa1520c13c453c21ab2"	"Ладно, теперь, когда Вы закончили возиться с этими слабыми материалами, которые, по мнению Селены вы должны были использовать, настало время для НАСТОЯЩИХ ЛИТЕЙНЫХ МАТЕРИАЛОВ, ТАКИХ КАК МЕТАЛЛ."	"Ладно, теперь, когда вы закончили возиться со слабыми материалами, которыми, по мнению Селены, вам следовало пользоваться, пора перейти к НАСТОЯЩИМ ЛИТЕЙНЫМ МАТЕРИАЛАМ, ТАКИМ КАК МЕТАЛЛ."	"Полное повторное редакторское чтение: исправлены смысл, грамматика, пунктуация и неестественные обороты; технические токены сохранены."	"APPROVED"	"/root/checkpoint12_second_review"	"Ладно, теперь, когда вы закончили возиться со слабыми материалами, которыми, по мнению Селены, вам следовало пользоваться, пора перейти к НАСТОЯЩИМ ЛИТЕЙНЫМ МАТЕРИАЛАМ, ТАКИМ КАК МЕТАЛЛ."	"SECOND_LANGUAGE_REVIEW"
"mantle-book:tconstruct:puny_smelting:melting/meltergui2.json:/text/0/text"	"sha256:c7bee4c31e8ca89e7aa16ba92d4a287905e0e8fa2cbc5aadba5a2e82dc8178c2"	"1: В эти 3 слота Вы помещаете то, что хотите расплавить. Это могут быть руды, слитки или что-то ещё!"	"1: В эти 3 слота вы помещаете то, что хотите расплавить. Это могут быть руды, слитки или что-то ещё!"	"Полное повторное редакторское чтение: исправлены смысл, грамматика, пунктуация и неестественные обороты; технические токены сохранены."	"APPROVED"	"/root/checkpoint12_second_review"	"1: В эти 3 слота вы помещаете то, что хотите расплавить. Это могут быть руды, слитки или что-то ещё!"	"SECOND_LANGUAGE_REVIEW"
"mantle-book:tconstruct:puny_smelting:movingfluids/channel2.json:/text/1/text"	"sha256:cf4f878637a09fc12b35f71a08f73f301ad902e169622d9452f34774d206b2d3"	"Внутри каналов есть стрелочки, которые показывают направление движения жидкости. Нажатием ПКМ по сторонам каналов, можно переключить их между режимами входа, выхода или заблокировать. Нажав ПКМ по середине канала, Вы установите его на выход, непосредственно, под себя, если там имеется ёмкость для жидкостей.  Каналы не могут перемещать жидкость вверх."	"Внутри каналов есть стрелки, показывающие направление движения жидкости. Нажимая ПКМ по сторонам канала, можно переключать его между входом, выходом и отключённым состоянием. Нажмите ПКМ по середине канала, чтобы направить жидкость прямо вниз, если под ним есть подходящая ёмкость. Каналы не передают жидкость вверх."	"Лишний пробел, неверное управление и неестественный порядок слов."	"APPROVED"	"/root/checkpoint12_second_review"	"Внутри каналов есть стрелки, показывающие направление движения жидкости. Нажимая ПКМ по сторонам канала, можно переключать его между входом, выходом и отключённым состоянием. Нажмите ПКМ по середине канала, чтобы направить жидкость прямо вниз, если под ним есть подходящая ёмкость. Каналы не передают жидкость вверх."	"SECOND_LANGUAGE_REVIEW"
"mantle-book:tconstruct:puny_smelting:slotless/slotless.json:/text/0/text"	"sha256:6417aa942cf8e3b3f670811d0ac6f44ac68bd052fa4d8c1bb3a28b9809131f5d"	"Закончились слоты? Хорошие новости: все модификаторы в этом разделе не требуют слотов для применения, а некоторые даже могут дать Вам ещё больше слотов!"	"Закончились слоты? Хорошие новости: все модификаторы в этом разделе не требуют слотов для применения, а некоторые даже могут дать вам ещё больше слотов!"	"Полное повторное редакторское чтение: исправлены смысл, грамматика, пунктуация и неестественные обороты; технические токены сохранены."	"APPROVED"	"/root/checkpoint12_second_review"	"Закончились слоты? Хорошие новости: все модификаторы в этом разделе не требуют слотов для применения, а некоторые даже могут дать вам ещё больше слотов!"	"SECOND_LANGUAGE_REVIEW"
"mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_springy.json:/text/0/text"	"sha256:ef69a4bf2853c405e447d954aca06da6989b84a6d73aff42ce436e088ecfa42f"	"Отлетая, враги дают Вам достаточно времени, чтобы развернуться и убежать, или подлечиться"	"Отбрасывая врагов, вы получаете достаточно времени, чтобы развернуться, убежать или подлечиться."	"Деепричастный оборот без естественной связи и пропущена точка."	"APPROVED"	"/root/checkpoint12_second_review"	"Отбрасывая врагов, вы получаете достаточно времени, чтобы развернуться, убежать или подлечиться."	"SECOND_LANGUAGE_REVIEW"
"mantle-book:tconstruct:puny_smelting:upgrades/general/tconstruct_emerald.json:/text/0/text"	"sha256:74eae3c9e42d2f1bbb16a85b70613e8e16c83b17a04d885e9c1d0850f201b993"	"Лучший друг крестьянина, но не позволяй крестьянам видеть, как ты накладываешь его! Эти талисманы удачи не для Вас."	"Лучший друг крестьянина. Только не давайте крестьянам увидеть, как вы применяете это улучшение: это не ваши талисманы удачи."	"Смешано обращение на «ты» и «вы»."	"APPROVED"	"/root/checkpoint12_second_review"	"Лучший друг крестьянина. Только не давайте крестьянам увидеть, как вы применяете это улучшение: это не ваши талисманы удачи."	"SECOND_LANGUAGE_REVIEW"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_hydraulic.json:/text/0/text"	"sha256:2da90422464c9505bcc9c34be091b9ba8d4a6c84e7bbe423b85f90e022448172"	"Используя магию насосов и жидкостей, Вы можете с лёгкостью перемещать предметы. Я имею в виду, что это возможно, но не в вашем случае."	"Используя магию насосов и жидкостей, вы можете с лёгкостью перемещать предметы. Я имею в виду, что это возможно, но не в вашем случае."	"Полное повторное редакторское чтение: исправлены смысл, грамматика, пунктуация и неестественные обороты; технические токены сохранены."	"APPROVED"	"/root/checkpoint12_second_review"	"Используя магию насосов и жидкостей, вы можете с лёгкостью перемещать предметы. Я имею в виду, что это возможно, но не в вашем случае."	"SECOND_LANGUAGE_REVIEW"
"mantle-book:tconstruct:puny_smelting:upgrades/melee.json:/text/0/text"	"sha256:7fa30eb16c386104b2459d26b1bcbff7d576ca8572679a792c48d21aa4933f69"	"Возможно, с помощью этих улучшений Вы сможете выковать самое сильное оружие из всех существующих. Конечно, какое оружие Вы выберете, зависит только от Вас."	"Возможно, с помощью этих улучшений вы сможете выковать самое сильное оружие из всех существующих. Конечно, какое оружие вы выберете, зависит только от вас."	"Полное повторное редакторское чтение: исправлены смысл, грамматика, пунктуация и неестественные обороты; технические токены сохранены."	"APPROVED"	"/root/checkpoint12_second_review"	"Возможно, с помощью этих улучшений вы сможете выковать самое сильное оружие из всех существующих. Конечно, какое оружие вы выберете, зависит только от вас."	"SECOND_LANGUAGE_REVIEW"
"mantle-book:tconstruct:puny_smelting:upgrades/melee.json:/text/1/text"	"sha256:62c4863916bceff9cd57d797b2c9a7552dbf567f0de878a74db7b4dbe77b4fde"	"Эти улучшения могут расширить возможности вашего оружия, увеличить урон, наносимый вами в целом, конкретным мобам или и тем, и другим. Выбор за Вами."	"Эти улучшения могут раскрыть потенциал оружия ближнего боя, увеличить общий урон, урон по определённым мобам или и то и другое. Выбор за вами."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"Эти улучшения могут раскрыть потенциал оружия ближнего боя, увеличить общий урон, урон по определённым мобам или и то и другое. Выбор за вами."	"SECOND_LANGUAGE_REVIEW"
"mantle-book:tconstruct:tinkers_gadgetry:exploration/grass_seeds.json:/text/0/text"	"sha256:49bff5d976a080b96315a4b573e6c85044e98d6905014d938fb3bacbdb76c4db"	"Иногда, исследуя подземелья или крепости в Незере, я находил в сундуках слизневые семена. Я не знаю их происхождения, но если посадить их на обычный или слизневый дёрн, получится слизневый дёрн такого же качества, как если бы Вы пересадили его с одного из островов. Я также видел в этих сундуках слизневые саженцы, так что, возможно, Вы можете получить всю флору островов, ни разу не побывав на одном из них."	"Иногда, исследуя подземелья или крепости в Незере, я находил в сундуках слизневые семена. Я не знаю их происхождения, но если посадить их на обычный или слизневый дёрн, получится слизневый дёрн такого же качества, как если бы вы пересадили его с одного из островов. Я также видел в этих сундуках слизневые саженцы, так что, возможно, вы можете получить всю флору островов, ни разу не побывав на одном из них."	"Полное повторное редакторское чтение: исправлены смысл, грамматика, пунктуация и неестественные обороты; технические токены сохранены."	"APPROVED"	"/root/checkpoint12_second_review"	"Иногда, исследуя подземелья или крепости в Незере, я находил в сундуках слизневые семена. Я не знаю их происхождения, но если посадить их на обычный или слизневый дёрн, получится слизневый дёрн такого же качества, как если бы вы пересадили его с одного из островов. Я также видел в этих сундуках слизневые саженцы, так что, возможно, вы можете получить всю флору островов, ни разу не побывав на одном из них."	"SECOND_LANGUAGE_REVIEW"
"mantle-book:tconstruct:tinkers_gadgetry:gadgets/piggybackpack.json:/text/0/text"	"sha256:bfb21f54bed5a3043ff5ddb6f4598ada981af81884a5212b20fbcbbefb8a399a"	"Используя свино-рюкзак на мобе, вы можете поднять его, чтобы он прокатился на Вас, что идеально подходит, когда ваша свинья устает во время долгих путешествий. В них также удобно подбрасывать монстров в плавильню. Я успешно носил до 3 свин-рюкзаков одновременно, хотя с таким количеством наездников трудно ходить."	"Свино-рюкзак позволяет поднять моба и посадить его себе на спину — удобно, когда свинья устала в долгом пути. В такие рюкзаки также удобно бросать монстров в плавильню. Мне удавалось носить до трёх свино-рюкзаков сразу, хотя ходить с таким количеством седоков непросто."	"Неверное управление «используя ... на мобе» и неестественная фраза."	"APPROVED"	"/root/checkpoint12_second_review"	"Свино-рюкзак позволяет поднять моба и посадить его себе на спину — удобно, когда свинья устала в долгом пути. В такие рюкзаки также удобно бросать монстров в плавильню. Мне удавалось носить до трёх свино-рюкзаков сразу, хотя ходить с таким количеством седоков непросто."	"SECOND_LANGUAGE_REVIEW"
