"id"	"source_hash"	"source"	"effective_translation"	"plain_source"	"plain_translation"	"context"	"audit_class"	"group_key"	"verdict_a"	"recommendation_a"	"reason_a"	"reviewer_a"	"verdict_b"	"recommendation_b"	"reason_b"	"reviewer_b"
"patchouli-lang:botania:botania.page.decorativeBlocks10"	"sha256:f8593dbdb533258d68d61f714dab5a90c3754cd514e811286a72ce41bcc90765"	"$(item)Nether Quartz$(0) can be combined with a variety of substances to create a wide array of decorative $(item)Quartzes$(0).$(p)All of these can be crafted into their block counterparts, the same way $(item)Quartz$(0) can."	"Продолжим... $(p)Комбинируя $(item)Незер-кварц$(0) с разными видами субстанций, можно создать широкий спектр других декоративных $(item)Кварцевых$(0) блоков.$(p)Как Вы и ожидали, все эти блоки могут быть преобразованы в другие виды декоративных блоков, такие же как и их классический аналог - $(item)Незер-кварц$(0)."	"Nether Quartz can be combined with a variety of substances to create a wide array of decorative Quartzes.

All of these can be crafted into their block counterparts, the same way Quartz can."	"Продолжим...

Комбинируя Незер-кварц с разными видами субстанций, можно создать широкий спектр других декоративных Кварцевых блоков.

Как Вы и ожидали, все эти блоки могут быть преобразованы в другие виды декоративных блоков, такие же как и их классический аналог - Незер-кварц."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/misc/decorative_blocks.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/misc/decorative_blocks.json"", ""pointer"": ""/pages/10/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/misc/decorative_blocks.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Продолжим... $(p)Комбинируя $(item)Незер-кварц$(0) с разными видами субстанций, можно создать широкий спектр других декоративных $(item)Кварцевых$(0) блоков.$(p)Как вы и ожидали, все эти блоки могут быть преобразованы в другие виды декоративных блоков, такие же как и их классический аналог - $(item)Незер-кварц$(0)."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.dispenserTweaks0"	"sha256:14e82aa540235cd5eb453e5513a2ec54973d6ff94a77e3ffa4373b74829c4c97"	"$(thing)Botania$(0) tweaks $(item)Dispensers$(0) to be able to plant all kinds of seeds, from your standard wheat $(item)Seeds$(0) to $(item)Nether Warts$(0) and $(item)Cocoa Beans$(0) (the latter requiring a block of $(item)Jungle Wood$(0) across from the $(item)Dispenser$(0)).$(p)In conjunction with other blocks (like the $(l:devices/forest_drum)$(item)Drum of the Wild$(0)$(/l)), this allows for fully-automated crop farming."	"$(item)Раздатчик$(0), среди обычных способностей, также может сажать все виды семян, от обычных $(item)Семян пшеницы$(0) до $(item)Адских наростов$(0) и $(item)Какао-бобов$(0). Семена будут посажены на блоке перед раздатчиком.$(p)Это позволяет комбинировать Ваши фермы с другими блоками (Например, с $(item)Барабаном дикой природы$(0))."	"Botania tweaks Dispensers to be able to plant all kinds of seeds, from your standard wheat Seeds to Nether Warts and Cocoa Beans (the latter requiring a block of Jungle Wood across from the Dispenser).

In conjunction with other blocks (like the Drum of the Wild), this allows for fully-automated crop farming."	"Раздатчик, среди обычных способностей, также может сажать все виды семян, от обычных Семян пшеницы до Адских наростов и Какао-бобов. Семена будут посажены на блоке перед раздатчиком.

Это позволяет комбинировать Ваши фермы с другими блоками (Например, с Барабаном дикой природы)."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/misc/dispenser_tweaks.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/misc/dispenser_tweaks.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/misc/dispenser_tweaks.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"$(item)Раздатчик$(0), среди обычных способностей, также может сажать все виды семян, от обычных $(item)Семян пшеницы$(0) до $(item)Адских наростов$(0) и $(item)Какао-бобов$(0). Семена будут посажены на блоке перед раздатчиком.$(p)Это позволяет комбинировать ваши фермы с другими блоками (Например, с $(item)Барабаном дикой природы$(0))."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.headCreating1"	"sha256:b4bb0605beef34807d94893e38012c721d3fdd4601950e2ed95917a818291b15"	"Get your head in the game"	"Получите Вашу голову"	"Get your head in the game"	"Получите Вашу голову"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/misc/head_creating.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/misc/head_creating.json"", ""pointer"": ""/pages/2/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/misc/head_creating.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Получите вашу голову"	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.mushrooms1"	"sha256:8b80bcdc98f5ee9fc47a77547de5738d251135607109ba80bf4f652ac7157a63"	"They don't make you bigger"	"Они не делают Вас больше"	"They don't make you bigger"	"Они не делают Вас больше"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/misc/mushrooms.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/misc/mushrooms.json"", ""pointer"": ""/pages/1/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/misc/mushrooms.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Они не делают вас больше"	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.phantomInk1"	"sha256:edf3a138e5b9c0175c7b055e81a85da763eca392da40a120c1c19bc06ba97161"	"Who you gonna call?"	"Кого Вы собираетесь позвать?"	"Who you gonna call?"	"Кого Вы собираетесь позвать?"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/misc/phantom_ink.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/misc/phantom_ink.json"", ""pointer"": ""/pages/1/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/misc/phantom_ink.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Кого вы собираетесь позвать?"	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.shinyFlowers0"	"sha256:520164a13a4890f27027bc86c3ef61f6e7f29d40fb3a8871d405311ad0067b01"	"$(item)Glowstone Dust$(0) can be sprinkled over $(l:basics/flowers)$(item)Mystical Flowers$(0)$(/l) to turn them into $(item)Glimmering Flowers$(0), which sparkle bright enough to emit actual light (same brightness as $(item)Glowstone Block$(0)).$(p)Combining one of these with some $(item)Dirt$(0) and $(l:tools/grass_seeds)$(item)Pasture Seeds$(0)$(/l) yields a $(item)Floating Flower$(0), a miniature floating island that emits light and looks quite fancy indeed."	"Комбинируя обычный $(item)Мистический Цветок$(0) со $(item)Светящейся пылью$(0), Вы можете добавить им больше яркости, придав им излучение видимого света такого же яркого, как $(item)Светящийся камень$(0).$(p)Добавив немного $(item)Земли$(0) и $(item)Луговых семян$(0), можно превратить их в миниатюрный парящий островок, который будет не только светиться, но и порадует своим необычным видом."	"Glowstone Dust can be sprinkled over Mystical Flowers to turn them into Glimmering Flowers, which sparkle bright enough to emit actual light (same brightness as Glowstone Block).

Combining one of these with some Dirt and Pasture Seeds yields a Floating Flower, a miniature floating island that emits light and looks quite fancy indeed."	"Комбинируя обычный Мистический Цветок со Светящейся пылью, Вы можете добавить им больше яркости, придав им излучение видимого света такого же яркого, как Светящийся камень.

Добавив немного Земли и Луговых семян, можно превратить их в миниатюрный парящий островок, который будет не только светиться, но и порадует своим необычным видом."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/misc/shiny_flowers.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/misc/shiny_flowers.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/misc/shiny_flowers.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Комбинируя обычный $(item)Мистический Цветок$(0) со $(item)Светящейся пылью$(0), вы можете добавить им больше яркости, придав им излучение видимого света такого же яркого, как $(item)Светящийся камень$(0).$(p)Добавив немного $(item)Земли$(0) и $(item)Луговых семян$(0), можно превратить их в миниатюрный парящий островок, который будет не только светиться, но и порадует своим необычным видом."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.exchangeRod2"	"sha256:10b9428daf9bcc73361496c107a9ba4c7035344b42fb897c09ab70031df0d826"	"Other rods or devices can supply blocks to the $(item)Rod of the Shifting Crust$(0).$(p)For example, a $(l:tools/dirt_rod)$(item)Rod of the Lands$(0)$(/l) in a user's inventory will provide their $(item)Rod of the Shifting Crust$(0) with an endless supply of $(item)Dirt$(0) (assuming sufficient $(thing)Mana$(0) to conjure each dirt block, of course).$(p)If replacing a cubical area is not desired, using the $(l:tools/temperance_stone)$(item)Stone of Temperance$(0)$(/l) can reduce it to a plane of blocks."	"Другие жезлы или устройства могут быть использованы для увеличения мощности $(item)Жезла обмена$(0).$(p)Например, наличие $(item)Жезла земель$(0) в Вашем инвентаре обеспечивает $(item)Жезл Обмена$(0) бесконечным запасом $(item)Земли$(0), но не стоит забывать про потребление $(item)Маны$(0)!"	"Other rods or devices can supply blocks to the Rod of the Shifting Crust.

For example, a Rod of the Lands in a user's inventory will provide their Rod of the Shifting Crust with an endless supply of Dirt (assuming sufficient Mana to conjure each dirt block, of course).

If replacing a cubical area is not desired, using the Stone of Temperance can reduce it to a plane of blocks."	"Другие жезлы или устройства могут быть использованы для увеличения мощности Жезла обмена.

Например, наличие Жезла земель в Вашем инвентаре обеспечивает Жезл Обмена бесконечным запасом Земли, но не стоит забывать про потребление Маны!"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/tools/exchange_rod.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/tools/exchange_rod.json"", ""pointer"": ""/pages/2/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/tools/exchange_rod.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Другие жезлы или устройства могут быть использованы для увеличения мощности $(item)Жезла обмена$(0).$(p)Например, наличие $(item)Жезла земель$(0) в вашем инвентаре обеспечивает $(item)Жезл Обмена$(0) бесконечным запасом $(item)Земли$(0), но не стоит забывать про потребление $(item)Маны$(0)!"	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"mantle-book:tconstruct:materials_and_you:intro/storage.json:/text/1/text"	"sha256:26563f8e0274aedfe344bcdd4a71c38b3925f19b0cc384adc1078259aa951b4a"	"Part chests allow you to store an abundance of extra parts you may have. Each slot can hold a stack of 8 parts max. If you need more than that, you're doing something wrong or have very convoluted recipes."	"Ящики для частей позволяют хранить множество дополнительных частей, которые у Вас могут быть. В каждом слоте можно хранить не более 8 частей. Если Вам нужно больше, значит, Вы что-то делаете неправильно или у Вас очень запутанные рецепты."	"Part chests allow you to store an abundance of extra parts you may have. Each slot can hold a stack of 8 parts max. If you need more than that, you're doing something wrong or have very convoluted recipes."	"Ящики для частей позволяют хранить множество дополнительных частей, которые у Вас могут быть. В каждом слоте можно хранить не более 8 частей. Если Вам нужно больше, значит, Вы что-то делаете неправильно или у Вас очень запутанные рецепты."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""materials_and_you"", ""member"": ""assets/tconstruct/book/materials_and_you/en_us/intro/storage.json"", ""output_member"": ""assets/tconstruct/book/materials_and_you/ru_ru/intro/storage.json"", ""pointer"": ""/text/1/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"PROSE"	"tconstruct_books:assets/tconstruct/book/materials_and_you/<language>/intro/storage.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Ящики для частей позволяют хранить множество дополнительных частей, которые у вас могут быть. В каждом слоте можно хранить не более 8 частей. Если вам нужно больше, значит, вы что-то делаете неправильно или у вас очень запутанные рецепты."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"mantle-book:tconstruct:mighty_smelting:abilities/armor/boots/tconstruct_double_jump.json:/text/0/text"	"sha256:3212d740535f43f0d3446f24bcf55fc30f74aef654e0848d10d1ffa0f1780e9d"	"Bunny hopping increases your skills and makes you way better at the game. Don't forget to throw in some proning for maximum effect."	"Распрыжка повысит Ваши навыки и сделает Вас намного лучше в игре. Для достижения максимального эффекта не забудьте немного попрыгать."	"Bunny hopping increases your skills and makes you way better at the game. Don't forget to throw in some proning for maximum effect."	"Распрыжка повысит Ваши навыки и сделает Вас намного лучше в игре. Для достижения максимального эффекта не забудьте немного попрыгать."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/abilities/armor/boots/tconstruct_double_jump.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/abilities/armor/boots/tconstruct_double_jump.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"PROSE"	"tconstruct_books:assets/tconstruct/book/mighty_smelting/<language>/abilities/armor/boots/tconstruct_double_jump.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Распрыжка повысит ваши навыки и сделает вас намного лучше в игре. Для достижения максимального эффекта не забудьте немного попрыгать."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"mantle-book:tconstruct:puny_smelting:introduction/thruul.json:/text/0/text"	"sha256:779530d4c38e5a33da0c5e40a601e9038f4658858df8aaa1520c13c453c21ab2"	"Alright, now that you are done tinkering with those wimpy materials Selena thinks you should use, it's time for some REAL TINKER MATERIALS LIKE I USE. METAL"	"Ладно, теперь, когда Вы закончили возиться с этими слабыми материалами, которые, по мнению Селены вы должны были использовать, настало время для НАСТОЯЩИХ ЛИТЕЙНЫХ МАТЕРИАЛОВ, ТАКИХ КАК МЕТАЛЛ."	"Alright, now that you are done tinkering with those wimpy materials Selena thinks you should use, it's time for some REAL TINKER MATERIALS LIKE I USE. METAL"	"Ладно, теперь, когда Вы закончили возиться с этими слабыми материалами, которые, по мнению Селены вы должны были использовать, настало время для НАСТОЯЩИХ ЛИТЕЙНЫХ МАТЕРИАЛОВ, ТАКИХ КАК МЕТАЛЛ."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""puny_smelting"", ""member"": ""assets/tconstruct/book/puny_smelting/en_us/introduction/thruul.json"", ""output_member"": ""assets/tconstruct/book/puny_smelting/ru_ru/introduction/thruul.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"PROSE"	"tconstruct_books:assets/tconstruct/book/puny_smelting/<language>/introduction/thruul.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Ладно, теперь, когда вы закончили возиться с этими слабыми материалами, которые, по мнению Селены вы должны были использовать, настало время для НАСТОЯЩИХ ЛИТЕЙНЫХ МАТЕРИАЛОВ, ТАКИХ КАК МЕТАЛЛ."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"mantle-book:tconstruct:puny_smelting:melting/meltergui2.json:/text/0/text"	"sha256:c7bee4c31e8ca89e7aa16ba92d4a287905e0e8fa2cbc5aadba5a2e82dc8178c2"	"1: These 3 slots are where you put in what you want to melt. It may be ores, ingots, or anything else you feel like attempting to melt!"	"1: В эти 3 слота Вы помещаете то, что хотите расплавить. Это могут быть руды, слитки или что-то ещё!"	"1: These 3 slots are where you put in what you want to melt. It may be ores, ingots, or anything else you feel like attempting to melt!"	"1: В эти 3 слота Вы помещаете то, что хотите расплавить. Это могут быть руды, слитки или что-то ещё!"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""puny_smelting"", ""member"": ""assets/tconstruct/book/puny_smelting/en_us/melting/meltergui2.json"", ""output_member"": ""assets/tconstruct/book/puny_smelting/ru_ru/melting/meltergui2.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"PROSE"	"tconstruct_books:assets/tconstruct/book/puny_smelting/<language>/melting/meltergui2.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"1: В эти 3 слота вы помещаете то, что хотите расплавить. Это могут быть руды, слитки или что-то ещё!"	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"mantle-book:tconstruct:puny_smelting:movingfluids/channel2.json:/text/1/text"	"sha256:cf4f878637a09fc12b35f71a08f73f301ad902e169622d9452f34774d206b2d3"	"Channels have arrows inside them that show the direction that fluid will travel. Right clicking the sides of channels will switch them between input, output, and none. Right clicking the middle of the channel will set it to output to directly below if there is a valid fluid container underneath. Channels cannot transfer upwards."	"Внутри каналов есть стрелочки, которые показывают направление движения жидкости. Нажатием ПКМ по сторонам каналов, можно переключить их между режимами входа, выхода или заблокировать. Нажав ПКМ по середине канала, Вы установите его на выход, непосредственно, под себя, если там имеется ёмкость для жидкостей.  Каналы не могут перемещать жидкость вверх."	"Channels have arrows inside them that show the direction that fluid will travel. Right clicking the sides of channels will switch them between input, output, and none. Right clicking the middle of the channel will set it to output to directly below if there is a valid fluid container underneath. Channels cannot transfer upwards."	"Внутри каналов есть стрелочки, которые показывают направление движения жидкости. Нажатием ПКМ по сторонам каналов, можно переключить их между режимами входа, выхода или заблокировать. Нажав ПКМ по середине канала, Вы установите его на выход, непосредственно, под себя, если там имеется ёмкость для жидкостей. Каналы не могут перемещать жидкость вверх."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""puny_smelting"", ""member"": ""assets/tconstruct/book/puny_smelting/en_us/movingfluids/channel2.json"", ""output_member"": ""assets/tconstruct/book/puny_smelting/ru_ru/movingfluids/channel2.json"", ""pointer"": ""/text/1/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"PROSE"	"tconstruct_books:assets/tconstruct/book/puny_smelting/<language>/movingfluids/channel2.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Внутри каналов есть стрелочки, которые показывают направление движения жидкости. Нажатием ПКМ по сторонам каналов, можно переключить их между режимами входа, выхода или заблокировать. Нажав ПКМ по середине канала, вы установите его на выход, непосредственно, под себя, если там имеется ёмкость для жидкостей.  Каналы не могут перемещать жидкость вверх."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"mantle-book:tconstruct:puny_smelting:slotless/slotless.json:/text/0/text"	"sha256:6417aa942cf8e3b3f670811d0ac6f44ac68bd052fa4d8c1bb3a28b9809131f5d"	"Run out of slots? Well good news, all of the modifiers in this section need no slots to apply, perhaps some may even give you more slots!"	"Закончились слоты? Хорошие новости: все модификаторы в этом разделе не требуют слотов для применения, а некоторые даже могут дать Вам ещё больше слотов!"	"Run out of slots? Well good news, all of the modifiers in this section need no slots to apply, perhaps some may even give you more slots!"	"Закончились слоты? Хорошие новости: все модификаторы в этом разделе не требуют слотов для применения, а некоторые даже могут дать Вам ещё больше слотов!"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""puny_smelting"", ""member"": ""assets/tconstruct/book/puny_smelting/en_us/slotless/slotless.json"", ""output_member"": ""assets/tconstruct/book/puny_smelting/ru_ru/slotless/slotless.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"PROSE"	"tconstruct_books:assets/tconstruct/book/puny_smelting/<language>/slotless/slotless.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Закончились слоты? Хорошие новости: все модификаторы в этом разделе не требуют слотов для применения, а некоторые даже могут дать вам ещё больше слотов!"	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_springy.json:/text/0/text"	"sha256:ef69a4bf2853c405e447d954aca06da6989b84a6d73aff42ce436e088ecfa42f"	"Away your foes go, giving you enough time to turn heels and run, or heal."	"Отлетая, враги дают Вам достаточно времени, чтобы развернуться и убежать, или подлечиться"	"Away your foes go, giving you enough time to turn heels and run, or heal."	"Отлетая, враги дают Вам достаточно времени, чтобы развернуться и убежать, или подлечиться"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""puny_smelting"", ""member"": ""assets/tconstruct/book/puny_smelting/en_us/upgrades/armor/general/tconstruct_springy.json"", ""output_member"": ""assets/tconstruct/book/puny_smelting/ru_ru/upgrades/armor/general/tconstruct_springy.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"PROSE"	"tconstruct_books:assets/tconstruct/book/puny_smelting/<language>/upgrades/armor/general/tconstruct_springy.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Отлетая, враги дают вам достаточно времени, чтобы развернуться и убежать, или подлечиться"	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"mantle-book:tconstruct:puny_smelting:upgrades/general/tconstruct_emerald.json:/text/0/text"	"sha256:74eae3c9e42d2f1bbb16a85b70613e8e16c83b17a04d885e9c1d0850f201b993"	"A villager's best friend, don't let the villagers see you applying this! These aren't your lucky charms."	"Лучший друг крестьянина, но не позволяй крестьянам видеть, как ты накладываешь его! Эти талисманы удачи не для Вас."	"A villager's best friend, don't let the villagers see you applying this! These aren't your lucky charms."	"Лучший друг крестьянина, но не позволяй крестьянам видеть, как ты накладываешь его! Эти талисманы удачи не для Вас."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""puny_smelting"", ""member"": ""assets/tconstruct/book/puny_smelting/en_us/upgrades/general/tconstruct_emerald.json"", ""output_member"": ""assets/tconstruct/book/puny_smelting/ru_ru/upgrades/general/tconstruct_emerald.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"PROSE"	"tconstruct_books:assets/tconstruct/book/puny_smelting/<language>/upgrades/general/tconstruct_emerald.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Лучший друг крестьянина, но не позволяй крестьянам видеть, как ты накладываешь его! Эти талисманы удачи не для вас."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_hydraulic.json:/text/0/text"	"sha256:2da90422464c9505bcc9c34be091b9ba8d4a6c84e7bbe423b85f90e022448172"	"Using the magic of pumps and fluids you can move things with ease. I mean you can just not in this case."	"Используя магию насосов и жидкостей, Вы можете с лёгкостью перемещать предметы. Я имею в виду, что это возможно, но не в вашем случае."	"Using the magic of pumps and fluids you can move things with ease. I mean you can just not in this case."	"Используя магию насосов и жидкостей, Вы можете с лёгкостью перемещать предметы. Я имею в виду, что это возможно, но не в вашем случае."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""puny_smelting"", ""member"": ""assets/tconstruct/book/puny_smelting/en_us/upgrades/harvest/tconstruct_hydraulic.json"", ""output_member"": ""assets/tconstruct/book/puny_smelting/ru_ru/upgrades/harvest/tconstruct_hydraulic.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"PROSE"	"tconstruct_books:assets/tconstruct/book/puny_smelting/<language>/upgrades/harvest/tconstruct_hydraulic.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Используя магию насосов и жидкостей, вы можете с лёгкостью перемещать предметы. Я имею в виду, что это возможно, но не в вашем случае."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee.json:/text/0/text"	"sha256:7fa30eb16c386104b2459d26b1bcbff7d576ca8572679a792c48d21aa4933f69"	"With these upgrades perhaps you could forge the strongest weapon of all. Of course what weapon you choose is up to you."	"Возможно, с помощью этих улучшений Вы сможете выковать самое сильное оружие из всех существующих. Конечно, какое оружие Вы выберете, зависит только от Вас."	"With these upgrades perhaps you could forge the strongest weapon of all. Of course what weapon you choose is up to you."	"Возможно, с помощью этих улучшений Вы сможете выковать самое сильное оружие из всех существующих. Конечно, какое оружие Вы выберете, зависит только от Вас."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""puny_smelting"", ""member"": ""assets/tconstruct/book/puny_smelting/en_us/upgrades/melee.json"", ""output_member"": ""assets/tconstruct/book/puny_smelting/ru_ru/upgrades/melee.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"PROSE"	"tconstruct_books:assets/tconstruct/book/puny_smelting/<language>/upgrades/melee.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Возможно, с помощью этих улучшений вы сможете выковать самое сильное оружие из всех существующих. Конечно, какое оружие вы выберете, зависит только от вас."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
