"id"	"source_hash"	"verdict"	"reviewer"	"method"
"item:block.immersiveengineering.connector_hv_relay"	"sha256:85f01363ca178b76ddd28f2789e2d5248be8759f2172c54c9a3386da043c9692"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.connector_lv"	"sha256:3c7e03edde03204ef9824d9c02d55b0fae6f107c6fc91d87aa899cbc6b1698c4"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.connector_lv_relay"	"sha256:a6683f5c3b74bc9ac354d19c882ed2bcba6c4a5301b15b6c5071b75fa2f385c6"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.connector_mv"	"sha256:6c69f488d4eb1f019f22143d5d36fb7922a4fde12ad31a08ca3bb930d408f75b"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.connector_mv_relay"	"sha256:e661a80a094360755620a4c5d6518ce85b8396d7119939178b0a136938b6dee9"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.connector_probe"	"sha256:49ee8f2f8d40154b003772b122ba8a397911566b172f3c74ab02e117d152ed34"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.connector_redstone"	"sha256:bdf9928fb83e0937f4105223284625dc8b7e1e086402ed645cd2943197c4a93d"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.connector_structural"	"sha256:14221bae98b0a3506a4dd088f547a8ec5a2e24170664bba62b7cc079619696b1"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.conveyor_basic"	"sha256:bb1d2879cb0fadf361f19b0efdba77d66adfdeab0d224c1e94f98b810b87c4f1"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.conveyor_dropper"	"sha256:97581efd81187c1dced4ca4c263c765424a05b5a3398ce75194bc4aa3bb4b514"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.conveyor_extract"	"sha256:1f92a1fd92563cf57c47a09b1b86c68f4c39413d493d8d64eed0770f2bd6dd2f"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.conveyor_redstone"	"sha256:1724f5e0cd57e8e3d6a0c46ff945d5eb80654ded7e36717feb3b98a14a87c1c4"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.conveyor_splitter"	"sha256:789d121365e645e8a974b6dbd05343e90ece5c3fc7c27f8c7bab468f209598b9"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.conveyor_vertical"	"sha256:73a251ed10bbc065f6c423ef0c0077050ec5a3c643a8d8809e8b1ceb4060c719"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.craftingtable"	"sha256:3a3c74f9f00f326a05a90c832f70e9d62fbfa9fb216dfd71eed8329cdc7b4f68"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.crate"	"sha256:1e1172778141e1928c10764eecaf9fc8588b2ba7da7e86a3062e276134dbe7ca"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.crusher"	"sha256:3ae914d990c70171b46a3d1ad70755d54344b2ddfc9c04cca14bb26f708f76fc"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.current_transformer"	"sha256:c2ca9467b61d7b20586fd807c854ca9ecdccd41a07243b0125393a36b5efb36f"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.cushion"	"sha256:91f9ecb7acc6d4aba7bb139b444c1e05aadf5274df2f4dcdc1099ec1947f4da5"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.deepslate_ore_aluminum"	"sha256:4fd08f911bd33e48fcefddfdcc0282293b3943aaa6beb946c7d4463642e2d763"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.deepslate_ore_lead"	"sha256:fe68088db8d382c332b5270e9154e7d85d32c84bad4450c91d1291028695848e"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.deepslate_ore_nickel"	"sha256:6f2757fac8f89a42b0693e40d276cc5aee29d231c7a2e98692da935f0e29c38e"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.deepslate_ore_silver"	"sha256:8c624dc88e7b9a0d9bcd8ec05034d4be2132fa518b009511aeaadf1dc2fc79f3"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.deepslate_ore_uranium"	"sha256:f999cbae6f6ac86eafed9aceab8503f5078d6daa44bd44e4af071d622b5e9224"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.diesel_generator"	"sha256:b7711223124f0284e9e796b18fbdd7e42abd6f273c001b09853515558ae86e41"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.duroplast"	"sha256:13b5b59a8fa6a27b1ce7f9bd77ae754f43f9a60d9b5c1c50ec2b90e915d1d9e3"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.dynamo"	"sha256:2737084b62f7141e9ae2c631c8c54888466cc7169f22879791016b74fecd5d12"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.electric_lantern"	"sha256:dfc4600b7d649599bfa3bac9d6a96d0b002aa8a883f97724e92f3c7f7cfe4df1"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.electromagnet"	"sha256:499a36dda7de28ea786e2a9df4d630a028fa91722100d4f5a819c893fe39c7b7"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.excavator"	"sha256:a3f8f3079ec09c5666cab93b0df368be3df31bfdadea36f940e0080e6efb3572"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.feedthrough"	"sha256:ac00534bf4b0c5a331d57f71318c0f1b6a4541fc056407e9cbbd37345bee6392"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.fermenter"	"sha256:45f6e2d2f5d9317c05c7ef5da8978a486f91abe5922a64109b5ef437a03022d4"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.fiberboard"	"sha256:b8a3081ae465e634e992d3ed1a9f190a0b42e4152fb80740d60e073e7bdf9f9f"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.floodlight"	"sha256:9a0302c171e7c8537b083bdb836d1e2268c78321bb5464cd9e3fc17be2ee9b6c"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.fluid_pipe"	"sha256:0d105acb86c9fa5802fb395c329bb1c6ab75ff81f66543d7aa9224b665370dd4"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.fluid_placer"	"sha256:1e6591ec313556dcefaa7177454df7cd99ab0c800fdea4b0b589d36e67639003"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.fluid_pump"	"sha256:a644757126edb52c95bfdec3639b54c999efa4e341f9fe7448b462f8423d38e8"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.fluid_sorter"	"sha256:ddc5e6f211add18dd6e0d35fa25f196babf353551df8ac91e2c1d22e3abb7f4c"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.furnace_heater"	"sha256:d1b0c5f565f66e13008c2968731df351ac3fb188e32fe318d7131f0f639d8040"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.generator"	"sha256:84b90ad9be0efd24dc9fadb0e76a1e5dc60111fb51a79fb25681bc9316bf0f4c"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.grit_sand"	"sha256:68895e57fc4922af4cabff3da47cef517a5a68089f4c4878b150d91a88270af4"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.gunpowder_barrel"	"sha256:91d9d6c825127224260df93898c592eb3a4c2f60956810f7dd2f1387956d095c"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.heavy_engineering"	"sha256:4966a11529eb01a6596005069b78e39377f978c44625a0b1f99cb7343bd9edc3"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.hempcrete"	"sha256:23cc672b04a38e8a074c8a1ca3848a3d9b4b99d41c3ac28b37a8e70aa6330938"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.hempcrete_brick"	"sha256:8c6d3b262098e4682badf07f7b93189b056fbc83076b65807d4b6ce489785f8c"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.hempcrete_brick_cracked"	"sha256:17a196886af503eb91f827d7afc6b3bb24fc43ac5b8f244e36abe93501d125e9"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.hempcrete_chiseled"	"sha256:4ca330f99326cb8cf6c4cf837c661be0d9b3ea2e278d3c1b632d98021993b418"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.hempcrete_pillar"	"sha256:c9448d33263eab2ed0170d8f4b96c23d741ded96bdc663a19a000312c9dd0d35"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.insulating_glass"	"sha256:d5c100402859af6c36c590501bbc12cf2d433f4beb03295015a894497c3338b9"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.item_batcher"	"sha256:b8c9f1dc24bb1c241554385bce605f5f8bb7d43b5d6285e66b45a53f373e8711"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.lantern"	"sha256:ee4b4532f4c4fc3628b33c3cfab34ee318fbbbde4d382b70c3f0649a5de39294"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.light_engineering"	"sha256:432e8b9915928c9f11fdc6a4674a9d3a19c8214465abbe8d3e13d1176430617e"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.lightning_rod"	"sha256:5d907e09f9c22fec429d7e0e83ddf443cd4f6d0204328c3d7203456032a48dab"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.logic_unit"	"sha256:df8a3512383c79687378ce7b60de4bc7154f1304a009f35aaa57e1c51f71723f"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.metal_barrel"	"sha256:1cbcdb6fb50fc4da3977bb4bc4ca27bbbc8bdda58ef42d6cd8d33d50bcd1cf66"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.metal_ladder_alu"	"sha256:2fcc1e5638ca1874fdbb3c13d82b1326599e3dceb6d0434948d839224a2f970c"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.metal_ladder_none"	"sha256:25840eb959005dbe45b8527641272139f4a0dcd6a2bb9e4efa4b59cfdcdd4f66"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.metal_ladder_steel"	"sha256:2fcc1e5638ca1874fdbb3c13d82b1326599e3dceb6d0434948d839224a2f970c"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.metal_press"	"sha256:d7465195ff17c83e678e854d8c34099dd26c585fbf371821f87073e6d885f722"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.mixer"	"sha256:8ae012d51747c9a3e51613b1ba8305b377fcada7de30e2b7156d51c19f0b89e0"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.ore_aluminum"	"sha256:208526edf8fb33aa89f0217ec574f1ca36787acc2ef5da4cfe425a19d2f03698"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.ore_lead"	"sha256:682a5444e9d64dc5ab742665379f51b456133c1e741f207fb55b2fbd0dbe90d2"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.ore_nickel"	"sha256:7e01cd20228a365fce7cccc6406cca5c177f5ca64ca9d4550dbf6d2de941f8c6"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.ore_silver"	"sha256:740bef9b70abc6fbb5b50b4a5db529a757a58c59f2b72c5888b121d72086e1dc"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.ore_uranium"	"sha256:f1a49d9d7086d4c1d8cdab6a91fd8dff0784b3cfe71363a2f9c4026d1e540f50"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.radiator"	"sha256:f0e7e2ca6b773c48262efa811fc3829ac445d6d1f71d7a6b0a54edfe07773bb8"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.raw_block_aluminum"	"sha256:4cbffa368f1e474560d4b8d432a86d881f54358a2598ae4f3b8650b44d683657"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.raw_block_lead"	"sha256:39b993131d70da73e9dec0adc06cdbd0ed428dcfaa117ae831e7483999fa4445"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.raw_block_nickel"	"sha256:d5c2fcbcb7f9e5467847ac7e6e61a4dc029abcc597ff8452b6ae890f955d6fef"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.raw_block_silver"	"sha256:d725c03aa3fc98dd835ef28925373ddf836b5e7a63285e05e147e29230af56cd"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.raw_block_uranium"	"sha256:f67ad8579b385349dd58a93e8fa5ff2250e25c6fd4fc5af09ff5885233b0291a"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.razor_wire"	"sha256:123c9d86b35b66e65c7a77089b1ccd81b208c5704aadd6ac4a3186c661c0ea22"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.redstone_breaker"	"sha256:1ae9c8fa5fea7b2eeea3762fedb5900a8a5e18c7846f90afda11f0d69baf190a"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.refinery"	"sha256:b4debaf8a83c285a03675abad67aa113d04e3f30e946be274e4a1108354f1259"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.reinforced_crate"	"sha256:0c8f1e8ed75e9dc45f63382c61e33c434245548bdae9ca5c54fc0b5ca1f0f24e"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.rs_engineering"	"sha256:9e52893dc18c20942f783e45933b34fb9be9fe5429cf15799c3986e91ab22280"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sample_drill"	"sha256:4ffba94d3c41d64c7c714f0f9887b8ad655309bb8652037c7cbf3c73265bdf40"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sawmill"	"sha256:122a0693c622c4fe9fcb05228961912d053f7cb66e3ffad513b624e44926a498"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_aluminum"	"sha256:a12b90642d467171d5c3249a7f9742937081db7c2dfdacaf0e91a57527c2c4c1"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_colored_black"	"sha256:e7f50a6a0e851373a17a5b0584b296f105e1f91862d4b026b0dd583995c9b718"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_colored_blue"	"sha256:52a7cd8313c6e0575bf8ab048f54728f5b5a2afcbd2dd046711ce0de09e1fb43"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_colored_brown"	"sha256:913482f97b53645d66bb9b624f911c99235fa465ebfa6124405c1507f5fc8643"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_colored_cyan"	"sha256:b7a84d5a519a82b4277540c81e522ad5527ef49bc4e94238d2c22ff590933069"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_colored_gray"	"sha256:afe354e3c5338a5c675930906222346629cafb9b97e536fb0be6a9a05dbf6179"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_colored_green"	"sha256:c16f2feba4b25923bb45e042a1ecccdbda6bcf474048321f5502597a80ae900e"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_colored_light_blue"	"sha256:0287de412c02999f6e0b7e2a262111200422755373f69e414d2085e4c682e0ee"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_colored_light_gray"	"sha256:b33bcb3172f73534bb99a7bebb4fe93623659802553c3c1e85780bc03c9fe4ae"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_colored_lime"	"sha256:cb67e32dc3ebe8d20be2009ef8a6d27d947b8e8a99d3a8034cd47cfd1380975a"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_colored_magenta"	"sha256:e8d511a88ef800816ca260adeb1da48944a78d9d476b25796e6cc125cd966e03"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_colored_orange"	"sha256:8de38d4b4bc9df5daef91716c458209415af62d5d65cc187a9b53533521dfcc0"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_colored_pink"	"sha256:8d86a5cdd974111a914daeb49206e211a0c94449cf0eaff5d78dae063e2c372a"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_colored_purple"	"sha256:089222e52b2ff37bc9ab9a09bf196ce286fad974580ec499687277fc86507144"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_colored_red"	"sha256:e893378ad0f9c4b57b563cc62a4d19a8c9a5aedcc4f8e82e59c6f9653d625db0"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_colored_white"	"sha256:3b5581729dfc1c40d58906994bedeae11a214990762cf4389926125b872f8e97"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_colored_yellow"	"sha256:70b44d18abb9b18290bc61abbfa17408f36d1c9db7e1c85a77e3b41432f5936b"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_constantan"	"sha256:32cc66d01ad245847cd660e67ed3dfde2d2c1b2e9f8a5906af7f8f2ba996dea5"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_copper"	"sha256:02653ee7d340feff58eb04ddbe7c55c07905f5a212b7428a3fa011118d043d2a"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_electrum"	"sha256:d9b02bf27e27fd00ce06ffcb7fb9a74bf01c6e5c9a4605f92b8ddbab374d9905"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_gold"	"sha256:e66a1b744d4962d22ec7921e6bb3cca935255dca8fb41a34101bc339a9ce3b78"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_iron"	"sha256:438d32f2a2ad724c8636b7eba5effc8c2798b4867ca579d6594a34a4e101bdd1"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_lead"	"sha256:0dd237cc4c867ac2d3cb070d702bb539bc47cf462f42c5cda1b814e526fd8bc6"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_nickel"	"sha256:5f3cb96b19df22990188db5e54adbe03236335a37ff288f3b3a21ab74ef033df"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_silver"	"sha256:d6b5f05a872de2ab0c785dabcf28bf4394e6ee0071636e8ecc6ba45ca6829fe3"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_steel"	"sha256:8f74e3be46cb9b9ad43d4cb8a89aec6cbba8d7565ae507d403e6f4e14cf3d1bf"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.sheetmetal_uranium"	"sha256:7b4e3c8631505f9cac10b289b37fecf65128fa0d86814a7981104ed80b82f9f6"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.silo"	"sha256:18d5e815979707fab4480bb085b1229f32829479302f6b98ac45e167203451b8"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.slab_alloybrick"	"sha256:bcab8893f610e454bd50056cff39956616a193279e856515e862fdb44e9c192c"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.slab_alu_scaffolding_grate_top"	"sha256:dcf2a217bf24c402ffd68f026728b97792387a45e304a20a05c6bf8519f976fa"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.slab_alu_scaffolding_standard"	"sha256:dcf2a217bf24c402ffd68f026728b97792387a45e304a20a05c6bf8519f976fa"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.slab_alu_scaffolding_wooden_top"	"sha256:dcf2a217bf24c402ffd68f026728b97792387a45e304a20a05c6bf8519f976fa"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.slab_blastbrick"	"sha256:cd59e74f1bab1e7e1386107e25ef1087fd999211730ccc4a7ffef790028c0c41"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.slab_blastbrick_reinforced"	"sha256:ce7082300cc5cd15712d11f319d2b4cf6fb50b0435730b53cd947079c05ff7b9"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.slab_clinker_brick"	"sha256:2788a3e591291d06327a562f9513743faa785aa639d347d7f66831010cb8c29b"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.slab_coke"	"sha256:1e643975dee15e4c9722b0c5c6756d0ab6c2f72c4e0f64b1ffaee74571b2a09a"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.immersiveengineering.slab_cokebrick"	"sha256:a23234451a9170592d5e660806047f2f2e4833973a202a6d70f5a1ca494d7a79"	"PASS"	"/root/rescripted_registry_a_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
