"id"	"kind"	"status"	"source_hash"	"native_translation"	"translation"	"source"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_soulspeed.json:/text/0/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:675b88c68c9b87d9445bb0bc6173466d20b74d5176ab9254f442c8cd44821c2e"	""	""	"Grants +40.5% speed on soul sand, plus an additional 10.5% added for each additional level. Reduces the slowdown from walking on soulsand."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_soulspeed.json:/text/1/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:f8bb172e9f9b4999799b229f34c4c432567d1b03f461f74ea2e83be811efccd2"	""	""	"Boots will take damage overtime when this modifier is active."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/chestplate/tconstruct_haste.json:/effects/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:b6522dc564bcba54a3be4f9d4836c2cb7fd802f8824108bdf3a426bb02455e8b"	""	""	"Can apply levels incrementally"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/chestplate/tconstruct_haste.json:/effects/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:234c6d456fb3035981513c7d55fdde901dc66d221f95b3bb557443359d6e61da"	""	""	"Maximum of 5 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/chestplate/tconstruct_haste.json:/effects/2"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	""	""	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/chestplate/tconstruct_haste.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:b05135cafac3761f9e459ce10e3b80e7e03b8be185e98995d2b27a1a3f4923e1"	""	""	"Grants +10% mining speed per level for all held tools."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/chestplate/tconstruct_knockback.json:/effects/0"	"mantle_book_text"	"STALE_NATIVE"	"sha256:a5319476fbdb64b586d46514aed7ee03babc61ceba27518cb29b165da3cb0e01"	""	""	"Maximum of 3 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/chestplate/tconstruct_knockback.json:/effects/1"	"mantle_book_text"	"STALE_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	""	""	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/chestplate/tconstruct_knockback.json:/text/0/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:ecf310198593e97fc18ad2dc028bf52f980aef6c2fb26fc00e5ac76e5942dd5f"	""	""	"Grants 1 knockback per level to all weapons, which launches a mob roughly 2 blocks. Most tools start with 0.4 knockback."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/chestplate/tconstruct_sleeves.json:/effects/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:a5319476fbdb64b586d46514aed7ee03babc61ceba27518cb29b165da3cb0e01"	""	""	"Maximum of 3 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/chestplate/tconstruct_sleeves.json:/effects/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	""	""	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/chestplate/tconstruct_sleeves.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:7da31def828b991c0e3220d88585ba93340637336c0d6c205520e16f863094e9"	""	""	"Gives the chestplate 3 inventory slots per level to hold throwable items. Items in sleeves can be thrown by interacting with an empty hand. Can sneak while interacting to change the selected item."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/chestplate/tconstruct_sleeves.json:/text/1/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:20ffe6576eaac732419dc63b60300e6f69fc012de63d6d1635d0632b52a85b05"	""	""	"Inventory can be accessed by right clicking the chestplate from an inventory."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_blockade.json:/effects/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:b6522dc564bcba54a3be4f9d4836c2cb7fd802f8824108bdf3a426bb02455e8b"	""	""	"Can apply levels incrementally"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_blockade.json:/effects/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:a5319476fbdb64b586d46514aed7ee03babc61ceba27518cb29b165da3cb0e01"	""	""	"Maximum of 3 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_blockade.json:/effects/2"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	""	""	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_blockade.json:/effects/3"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:9782db98bec5044516d947d21d2e0ae52b864ebef14d2285bdd02feebe00acbb"	""	""	"Requires blocking or parrying"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_blockade.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:d23969d2745663392daadd0742549b20e1925876960fcbed5a16f9d91576f2e8"	""	""	"Increases the tool's base block amount by +100% per level, up to a maximum of +300% by level 3."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_fiery.json:/effects/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:b6522dc564bcba54a3be4f9d4836c2cb7fd802f8824108bdf3a426bb02455e8b"	""	""	"Can apply levels incrementally"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_fiery.json:/effects/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:234c6d456fb3035981513c7d55fdde901dc66d221f95b3bb557443359d6e61da"	""	""	"Maximum of 5 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_fiery.json:/effects/2"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	""	""	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_fiery.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:d37f37f0cb31b4005c91b1c44e58575eb4d8a385ddf3a28143a629da798f0c72"	""	""	"Has a 15% chance per level to cause the attacker to burn for 1 to 7 seconds. Multiple pieces will take the largest effect."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_fiery.json:/text/1/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:6f4b02914218b30c81ffe825b863925ac517265951a4b36c4dfe99a93a061e8c"	""	""	"Shields are twice as effective but only work when blocking."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_freezing.json:/effects/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:a5319476fbdb64b586d46514aed7ee03babc61ceba27518cb29b165da3cb0e01"	""	""	"Maximum of 3 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_freezing.json:/effects/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:91639222caec22041a8a2bb3a10c12779f892b58edec28de8fc304c0d6b7ca72"	""	""	"Does not work well with fiery"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_freezing.json:/effects/2"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	""	""	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_freezing.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:08702ec8c4b4126ead8fd6d8c0c00d81ade3c9dfc40f808a115b2390a140f4cc"	""	""	"Has a 15% chance per level to freezes the attacker for 2 to 8 seconds, causing damage over time and slowness. Multiple pieces will take the largest effect."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_freezing.json:/text/1/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:6f4b02914218b30c81ffe825b863925ac517265951a4b36c4dfe99a93a061e8c"	""	""	"Shields are twice as effective but only work when blocking."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_ricochet.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:4d598f2e18a8436b92db588055cf348c623862ec05d0e6222bf76385e9deb4d7"	"Максимум 2 уровня на одну часть брони"	"Максимум 2 уровня на одну часть брони"	"Max 2 levels per piece"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_ricochet.json:/effects/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:73924e5359c39c73a0c9739057f5e2d8fc3c0c8ef489b986e6ae4fa6de5d9b15"	"Сочетает в себе эффект от всех частей брони"	"Сочетает в себе эффект от всех частей брони"	"Stacks across armor"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_ricochet.json:/effects/2"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"Требуется 1 слот для улучшений за уровень"	"Требуется 1 слот для улучшений за уровень"	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_ricochet.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:c1b72962ecfa440ec99937f9b314cf48eb9917ba824746cdd83eef53c363224a"	"Увеличивает получаемое откидывание на 20% за уровень."	"Увеличивает получаемое откидывание на 20% за уровень."	"Increases knockback received by 20% per level."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_springy.json:/effects/0"	"mantle_book_text"	"STALE_NATIVE"	"sha256:b6522dc564bcba54a3be4f9d4836c2cb7fd802f8824108bdf3a426bb02455e8b"	""	""	"Can apply levels incrementally"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_springy.json:/effects/1"	"mantle_book_text"	"STALE_NATIVE"	"sha256:a5319476fbdb64b586d46514aed7ee03babc61ceba27518cb29b165da3cb0e01"	""	""	"Maximum of 3 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_springy.json:/effects/2"	"mantle_book_text"	"STALE_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	""	""	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_springy.json:/text/0/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:66f9c0141a50539ede9bcb85f0474727f6628ee2bf5288491516d67745ddc9fb"	""	""	"Has a 15% chance per level to apply up 2 to 4 blocks of knockback per level to the attacker. Applies effect from the piece with the largest bonus."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_springy.json:/text/1/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:6f4b02914218b30c81ffe825b863925ac517265951a4b36c4dfe99a93a061e8c"	""	""	"Shields are twice as effective but only work when blocking."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_thorns.json:/effects/0"	"mantle_book_text"	"STALE_NATIVE"	"sha256:a5319476fbdb64b586d46514aed7ee03babc61ceba27518cb29b165da3cb0e01"	""	""	"Maximum of 3 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_thorns.json:/effects/1"	"mantle_book_text"	"STALE_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	""	""	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_thorns.json:/text/0/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:c843a261a9499b391f2ac881e43e9ac577fd58e11cf5c5afa7f5ed1206e6a3dc"	""	""	"Has a 15% chance per level to apply 1 to 4 damage to the attacker. Multiple pieces will stack the effect."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/general/tconstruct_thorns.json:/text/1/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:6f4b02914218b30c81ffe825b863925ac517265951a4b36c4dfe99a93a061e8c"	""	""	"Shields are twice as effective but only work when blocking."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/helmet/tconstruct_headlight.json:/effects/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:a9875ac8991d109dcb62e15a6c2edf4925537322b64dc11266513d9354274d8c"	""	""	"Single level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/helmet/tconstruct_headlight.json:/effects/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:2c5a6b199713c11725e6f5ecda0f1e6006548abb77f03ac4e777bb2fb960a5b8"	""	""	"Requires 1 upgrade slot"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/helmet/tconstruct_headlight.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:1448d7aefa754bf3bf9dd09936a03dcf320d7f67767ee40431f9659c5a2c8de4"	""	""	"Visually lights up blocks around you."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/helmet/tconstruct_item_frame.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"Требуется 1 слот для улучшений за уровень"	"Требуется 1 слот для улучшений за уровень"	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/helmet/tconstruct_item_frame.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:ec11a1c96d47c5410e3184263bf78ac4b2b75dd7ee97d05291fb648df9ac91a5"	"Добавляет слоты в шлем, которые будут отображаться в пользовательском интерфейсе, когда шлем надет."	"Добавляет слоты в шлем, которые будут отображаться в пользовательском интерфейсе, когда шлем надет."	"Adds 3 slots per level to the helmet which will render on the UI when the helmet is worn."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/helmet/tconstruct_item_frame.json:/text/1/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:e1327d07723c5cd44ba2db53053d7221831d6ab39ac8bf28b4e721c81d0ff976"	"Инвентарь шлема можно открыть держа шлем и нажав клавишу взаимодействия"	"Инвентарь шлема можно открыть держа шлем и нажав клавишу взаимодействия"	"Helmet inventory can be opened by interacting with it while holding."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/helmet/tconstruct_minimap.json:/effects/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	""	""	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/helmet/tconstruct_minimap.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:fafe5d14c2cbe32a8783b1ac963c22274a5acf7cd605d996c546d149f246cbb5"	""	""	"Adds 3 slots per level for maps to view while wandering. Use control plus helmet interact to swap the active map."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/helmet/tconstruct_minimap.json:/text/1/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:e1327d07723c5cd44ba2db53053d7221831d6ab39ac8bf28b4e721c81d0ff976"	""	""	"Helmet inventory can be opened by interacting with it while holding."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/helmet/tconstruct_respiration.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:a5319476fbdb64b586d46514aed7ee03babc61ceba27518cb29b165da3cb0e01"	"Максимум 3 уровня"	"Максимум 3 уровня"	"Maximum of 3 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/helmet/tconstruct_respiration.json:/effects/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"Требуется 1 слот для улучшений за уровень"	"Требуется 1 слот для улучшений за уровень"	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/helmet/tconstruct_respiration.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:1dfd9b70be34e2435e6bef9b67dad35aa657f84b406d364ece03db015773f19d"	"Снижает потребление воздуха до 50%, 33% или 25% на 1, 2 и 3 уровнях соответственно."	"Снижает потребление воздуха до 50%, 33% или 25% на 1, 2 и 3 уровнях соответственно."	"Reduces air consumption to 50%, 33%, or 25% at level 1, 2, and 3 respectively."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/leggings/tconstruct_leaping.json:/effects/0"	"mantle_book_text"	"STALE_NATIVE"	"sha256:f9b54a82a08e6a336f8c9a8313eb61cbbb09ac23e4b8c8a6e392d43c2f302be9"	""	""	"Maximum of 2 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/leggings/tconstruct_leaping.json:/effects/1"	"mantle_book_text"	"STALE_NATIVE"	"sha256:16acfe35a8eef4f15c8bc372e74e79108240b782de0d7a798868b03911311f10"	""	""	"First level requires 1 upgrade slot"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/leggings/tconstruct_leaping.json:/effects/2"	"mantle_book_text"	"STALE_NATIVE"	"sha256:a696ce40545f0d857a9b87ee78a7557ef46c8fd019cc20499be13e9c4b502a39"	""	""	"Second level requires 1 ability slot"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/leggings/tconstruct_leaping.json:/text/0/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:7911bd5f90c7c60b9233b2cf6f4528fdc163e8808a0cf8b11be6209a4ea91f11"	""	""	"Grants +0.5 blocks jump height at first level, and +1 at second level. Increases the safe fall distance by 1 block per level."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/leggings/tconstruct_shield_strap.json:/effects/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	""	""	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/leggings/tconstruct_shield_strap.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:dd168a1af9101e5b81ba881c627578df8d7945bddacf9e8886a6ca304c8b740f"	""	""	"Adds +1 offhand slot per level, allowing swapping the offhand item by interacting with the leggings."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/leggings/tconstruct_speedy.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:b6522dc564bcba54a3be4f9d4836c2cb7fd802f8824108bdf3a426bb02455e8b"	"Возможность постепенного применения уровней"	"Возможность постепенного применения уровней"	"Can apply levels incrementally"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/leggings/tconstruct_speedy.json:/effects/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:a5319476fbdb64b586d46514aed7ee03babc61ceba27518cb29b165da3cb0e01"	"Максимум 3 уровня"	"Максимум 3 уровня"	"Maximum of 3 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/leggings/tconstruct_speedy.json:/effects/2"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"Требуется 1 слот для улучшений за уровень"	"Требуется 1 слот для улучшений за уровень"	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/leggings/tconstruct_speedy.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:7583a3c8bb43785f41f6377d86a4ed79a27610760c32d946b8a8051bb59b63b7"	"Увеличивает скорость на дополнительные 10% за уровень."	"Увеличивает скорость на дополнительные 10% за уровень."	"Multiplies speed by an extra 10% per level."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/leggings/tconstruct_step_up.json:/effects/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:f9b54a82a08e6a336f8c9a8313eb61cbbb09ac23e4b8c8a6e392d43c2f302be9"	""	""	"Maximum of 2 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/leggings/tconstruct_step_up.json:/effects/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	""	""	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/leggings/tconstruct_step_up.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:b697155b59cd6a472f020c948cc724174874252435840ac9952794d63f3db8d4"	""	""	"Increases the height the player can step by 0.5 blocks per level."
"mantle-book:tconstruct:encyclopedia:upgrades/armor/leggings/tconstruct_swift_sneak.json:/effects/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:234c6d456fb3035981513c7d55fdde901dc66d221f95b3bb557443359d6e61da"	""	""	"Maximum of 5 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/leggings/tconstruct_swift_sneak.json:/effects/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	""	""	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/armor/leggings/tconstruct_swift_sneak.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:a198899e9ad1a685c2410c0a5896afef079128950339154635ef08dcb1f06e69"	""	""	"Reduces the sneaking movement speed penalty by 15% per level. At level 5, you may sprint while sneaking."
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_antiaquatic.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:b6522dc564bcba54a3be4f9d4836c2cb7fd802f8824108bdf3a426bb02455e8b"	"Возможность постепенного применения уровней"	"Возможность постепенного применения уровней"	"Can apply levels incrementally"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_antiaquatic.json:/effects/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:234c6d456fb3035981513c7d55fdde901dc66d221f95b3bb557443359d6e61da"	"Максимум 5 уровней"	"Максимум 5 уровней"	"Maximum of 5 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_antiaquatic.json:/effects/2"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"Требуется 1 слотя для улучшения за уровень"	"Требуется 1 слотя для улучшения за уровень"	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_antiaquatic.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:cd35fae1a6841ff01cb82f75584d7032c358a6a6e20b07f958dbb9fc011f07c5"	"Даёт +2,5 урона за уровень против водных мобов."	"Даёт +2,5 урона за уровень против водных мобов."	"Grants +2 damage per level against aquatic mobs."
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_bane_of_sssss.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:b6522dc564bcba54a3be4f9d4836c2cb7fd802f8824108bdf3a426bb02455e8b"	"Возможность постепенного применения уровней"	"Возможность постепенного применения уровней"	"Can apply levels incrementally"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_bane_of_sssss.json:/effects/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:234c6d456fb3035981513c7d55fdde901dc66d221f95b3bb557443359d6e61da"	"Максимум 5 уровней"	"Максимум 5 уровней"	"Maximum of 5 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_bane_of_sssss.json:/effects/2"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"Требуется 1 слотя для улучшения за уровень"	"Требуется 1 слотя для улучшения за уровень"	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_bane_of_sssss.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:b8fba4d7912971dbdeb7dea6a77382c70bf0d831b63c41b0fe13a662febbeed5"	"Даёт +2,5 урона за уровень против членистоногих и криперов."	"Даёт +2,5 урона за уровень против членистоногих и криперов."	"Grants +2 damage per level against arthropods and creepers."
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_bane_of_sssss.json:/text/1/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:988c37bdd4653b235a2644fec76c88e91d313e4ee1883abf77ee6f661c64727a"	"Помимо членистоногих и криперов, накладывает Замедление IV на 1 секунду, плюс возможный бонус полсекунды за уровень."	"Помимо членистоногих и криперов, накладывает Замедление IV на 1 секунду, плюс возможный бонус полсекунды за уровень."	"In addition to arthropods and creepers, applies Slowness IV for 1 second, plus a a possible bonus half second per level."
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_cooling.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:b6522dc564bcba54a3be4f9d4836c2cb7fd802f8824108bdf3a426bb02455e8b"	"Возможность постепенного применения уровней"	"Возможность постепенного применения уровней"	"Can apply levels incrementally"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_cooling.json:/effects/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:234c6d456fb3035981513c7d55fdde901dc66d221f95b3bb557443359d6e61da"	"Максимум 5 уровней"	"Максимум 5 уровней"	"Maximum of 5 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_cooling.json:/effects/2"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"Требуется 1 слотя для улучшения за уровень"	"Требуется 1 слотя для улучшения за уровень"	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_cooling.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:b6e144bddfc416c93201fd9683ca7e747cd522df53c21b3fce660e83da7d8837"	"Даёт +2 урона за уровень против мобов, невосприимчивых к огню."	"Даёт +2 урона за уровень против мобов, невосприимчивых к огню."	"Grants +1.6 damage per level against mobs immune to fire."
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_killager.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:b6522dc564bcba54a3be4f9d4836c2cb7fd802f8824108bdf3a426bb02455e8b"	"Можно применять уровни постепенно"	"Можно применять уровни постепенно"	"Can apply levels incrementally"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_killager.json:/effects/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:234c6d456fb3035981513c7d55fdde901dc66d221f95b3bb557443359d6e61da"	"Максимум 5 уровней"	"Максимум 5 уровней"	"Maximum of 5 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_killager.json:/effects/2"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"Требуется 1 слот для улучшений за уровень"	"Требуется 1 слот для улучшений за уровень"	"Requires 1 upgrade slot per level"
