id	source_hash	translation
mantle-book:tconstruct:puny_smelting:upgrades/armor/chestplate/tconstruct_haste.json:/effects/0	sha256:a8710814b9cb832811b56e3c6df0a854868f25f144d519acb2bbec44baaee904	Увеличивает скорость добычи.
mantle-book:tconstruct:puny_smelting:upgrades/armor/chestplate/tconstruct_haste.json:/effects/1	sha256:ea1094402a722e5f2e1309d62f18b42de9a2d744d9ce3bee434acd949b4bdbcf	Несколько уровней, каждый уровень немного увеличивает скорость.
mantle-book:tconstruct:puny_smelting:upgrades/armor/chestplate/tconstruct_haste.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения на каждый уровень.
mantle-book:tconstruct:puny_smelting:upgrades/armor/chestplate/tconstruct_haste.json:/text/0/text	sha256:1c24a829fa35a6b7bf237fbaf592d02d7f45d9746b79196a46eb84b13079db56	Добавление красного камня в нагрудник ускоряет работу всех инструментов, например, ваши руки становятся более эффективными.
mantle-book:tconstruct:puny_smelting:upgrades/armor/chestplate/tconstruct_haste.json:/text/1/text	sha256:57230abb21948c57950c4393ac4080f10dd4f481630275118f1e981ab0163b10	Действительно, сумасшедшие вещи, правда?
mantle-book:tconstruct:puny_smelting:upgrades/armor/chestplate/tconstruct_knockback.json:/effects/0	sha256:f735e703984cd0a714014327ea89869d2576469e699d15fde512e94db1f9bd5d	Отбрасывает врагов при ударе любым оружием.
mantle-book:tconstruct:puny_smelting:upgrades/armor/chestplate/tconstruct_knockback.json:/effects/1	sha256:6ed725acc8f0ce78e2c09936620bc60daae41e82c04d1492bb4d597e22f754bf	Несколько уровней, увеличивает силу отбрасывания с каждым уровнем.
mantle-book:tconstruct:puny_smelting:upgrades/armor/chestplate/tconstruct_knockback.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения на каждый уровень.
mantle-book:tconstruct:puny_smelting:upgrades/armor/chestplate/tconstruct_knockback.json:/text/0/text	sha256:920b554d4f206c67319ebcc40c52d4f1d8b3f301bcee10c727152e5e0b11f458	Перестаньте тратить энергию на бег и заставьте врагов тратить энергию, возвращающуюся к вам.
mantle-book:tconstruct:puny_smelting:upgrades/armor/chestplate/tconstruct_sleeves.json:/effects/0	sha256:22b8eba77142a51a5ddedb50d2a3ad9f08d97078b8343628361e347710cce77b	Бросайте предметы из пустой руки, взаимодействуя
mantle-book:tconstruct:puny_smelting:upgrades/armor/chestplate/tconstruct_sleeves.json:/effects/1	sha256:cc587af322f8d4fd0ac18602c78e29319b445754f92d9dfe0a59fba77075b8f2	Подкрадитесь, чтобы переключить выбранный элемент
mantle-book:tconstruct:puny_smelting:upgrades/armor/chestplate/tconstruct_sleeves.json:/effects/2	sha256:3367acbe248e35b099f253c1f03d5dee881004238c90e1a5e484e4333897a91e	Щелкните правой кнопкой мыши нагрудник в инвентаре, чтобы получить доступ.
mantle-book:tconstruct:puny_smelting:upgrades/armor/chestplate/tconstruct_sleeves.json:/effects/3	sha256:973bd816435e820ed928269eced0cc1610640ae10a15e556fac49f40365e5ac1	Несколько уровней, каждый уровень добавляет больше слотов.
mantle-book:tconstruct:puny_smelting:upgrades/armor/chestplate/tconstruct_sleeves.json:/effects/4	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения на каждый уровень.
mantle-book:tconstruct:puny_smelting:upgrades/armor/chestplate/tconstruct_sleeves.json:/text/0/text	sha256:07b6ab1bbf6dc583874e9bb9e0c7635660da012e80a440f92df5c34ad28b9e8f	Скрытые сюрикены — классический трюк ниндзя.
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_blockade.json:/effects/0	sha256:19bdc8056a6ab3798a1c2ed1e3e379ab2611270705df09beabd9d183dbfeb7ae	Увеличивает максимальный блокируемый урон
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_blockade.json:/effects/1	sha256:850841ed9423857cd80ccd662d82c52f4866ca7c90095e8e8b4d8c26cdd8d771	Несколько уровней, каждый дополнительно увеличивает блокируемый урон
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_blockade.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения на каждый уровень.
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_blockade.json:/effects/3	sha256:9782db98bec5044516d947d21d2e0ae52b864ebef14d2285bdd02feebe00acbb	Требуется блокирование или парирование.
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_blockade.json:/text/0/text	sha256:0b22459ab278b8f3a6ec7cf081555663a09d0b2c2ce67ee158b1647989071508	Запечатайте свой щит, чтобы предотвратить проникновение урона.
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_fiery.json:/effects/0	sha256:9e95449dcd5334a5477195ef766a468fb4fddd5301f411a31a0c3c2de98b1a66	Имеет шанс сжечь нападавших при ударе.
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_fiery.json:/effects/1	sha256:d91da301343f549f17e75a531a47ee54681818ef60bc093467639290d1773794	Несколько уровней, более высокие уровни увеличивают вероятность ожога
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_fiery.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения на каждый уровень.
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_fiery.json:/text/0/text	sha256:5e148ae6ed1d35b03bebdcb90a0af0312b1f06567413ae0ea4f182e21d61200b	Огни преисподней наказывают ваших врагов.
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_freezing.json:/effects/0	sha256:cdec17704c64425757c6014e6b94e9d18de4d0977c179e21139cbd02fd283032	Имеет шанс заморозить атакующих при ударе.
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_freezing.json:/effects/1	sha256:fa63e403f480a34db54f78b9bb1a5582276ffaa569d9268ce71018d7a9886961	Несколько уровней, более высокие уровни увеличивают вероятность заморозки.
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_freezing.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения на каждый уровень.
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_freezing.json:/text/0/text	sha256:7d0377490ce2770b0bd2800bbb10a4a809281f088f6bdcf5d206e00a87a5acdf	Эльза, возможно, ревнует.
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_ricochet.json:/effects/0	sha256:8f8affa7e505e22f4a20d95cf291d6201a119394a8f14cf3b5895a89f098846c	Увеличивает получаемое вами отбрасывание
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_ricochet.json:/effects/1	sha256:70a00f0d5d630baadc318c7a5031379c41e32b2bdf1e72866f6a48b6428cd37e	Многоуровневое, с каждым уровнем отбрасывание увеличивается ещё больше
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_ricochet.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения за уровень
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_ricochet.json:/text/0/text	sha256:fe83a77fe3ee02394ccc4313267efec93ffbc19b6059711a7ec63de5a5e5d811	Пора совершить дерзкий побег.
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_springy.json:/effects/0	sha256:ac951ef9a7444735ad7d0ed2088f119e0e5a8e7550f057d4d52d578ac686615c	Даёт шанс отбросить атакующих
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_springy.json:/effects/1	sha256:d942d7990a29ebf97a428d354ff13356a65d64b143a95ea2a8c0246754206fa7	Многоуровневое, с каждым уровнем шанс на отбрасывание увеличивается ещё больше
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_springy.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения за уровень
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_springy.json:/text/0/text	sha256:ef69a4bf2853c405e447d954aca06da6989b84a6d73aff42ce436e088ecfa42f	Отлетая, враги дают Вам достаточно времени, чтобы развернуться и убежать, или подлечиться
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_thorns.json:/effects/0	sha256:85a811905df81458ac4e8698382b1d4304c1e71d1dee5cb960e981392330120a	Даёт шанс отразить часть урона атакующим
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_thorns.json:/effects/1	sha256:e4f3828557ac49e367729b8b9728ec592c18e3df316c48594f80db522f46ec1e	Многоуровневое, с каждым уровнем шанс на отражение урона увеличивается
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_thorns.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения за уровень
mantle-book:tconstruct:puny_smelting:upgrades/armor/general/tconstruct_thorns.json:/text/0/text	sha256:b6edfc31f7f251ab9ea84c3f44bc606bc323976a48395eb9f84dd7ed6d690d88	Вот урод.
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_headlight.json:/effects/0	sha256:596f9dceda7527b88db24ca9101c94fb0a30deec8428cab47c2ff2ee8298952a	Визуально освещает блоки вокруг вас
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_headlight.json:/effects/1	sha256:a9875ac8991d109dcb62e15a6c2edf4925537322b64dc11266513d9354274d8c	Один уровень
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_headlight.json:/effects/2	sha256:2c5a6b199713c11725e6f5ecda0f1e6006548abb77f03ac4e777bb2fb960a5b8	Требуется 1 слот для улучшений.
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_headlight.json:/text/0/text	sha256:b04b71555d90d16c5fcf68166fa9de643b5ccb312107adc2e25f21f89a73d946	Ты освещаешь мой мир!
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_item_frame.json:/effects/0	sha256:04f7322b835a94c0e5e03de85687725398eedf420990be6ddc78b21f55e4706b	Добавляет слоты в шлем, ПКМ, чтобы открыть
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_item_frame.json:/effects/1	sha256:762607d02cfa4b9d5f15d6203db17dc644ac8353f50a09766db3187b9745e1f1	Шлем будет отображать предметы при ношении
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_item_frame.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения за уровень
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_item_frame.json:/text/0/text	sha256:06faeffb811e622a2941b73f90bb78f987a43268067147324c732d7cc178d3c1	Надоело держать в руках часы и компас? Почему бы не носить их вместо этого?
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_minimap.json:/effects/0	sha256:04f7322b835a94c0e5e03de85687725398eedf420990be6ddc78b21f55e4706b	Добавляет слоты в шлем, взаимодействуйте, чтобы получить доступ.
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_minimap.json:/effects/1	sha256:f7ada6aec9fcf90741f7b2842c9bca66ff4d2a0618e3919f2d99997e7a1901b5	Шлем будет исследовать карту при ношении.
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_minimap.json:/effects/2	sha256:01c3dd1108d8d3674424df05aaee46c0a7e82d0441967e801f5a7a285fd1e298	Смена карты с помощью управления + взаимодействие со шлемом
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_minimap.json:/effects/3	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения на каждый уровень.
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_minimap.json:/text/0/text	sha256:aa83a81103b738a829ed75e344e22d79bb00dc5c6222847c41488b659b06fc99	Отобразите карту на голове, сделав ее проекционным дисплеем.
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_respiration.json:/effects/0	sha256:6267c09253a8df83e493d661818fc93987c12abe7a507eca4a614d244ccde67b	Уменьшает потребление воздуха под водой
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_respiration.json:/effects/1	sha256:e835a9f0d0033a79276f5b3a0307d910ce65176299aa13ff3a4c9f0c39215be8	Многоуровневое, с каждым уровнем уменьшается потребление воздуха под водой
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_respiration.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения за уровень
mantle-book:tconstruct:puny_smelting:upgrades/armor/helmet/tconstruct_respiration.json:/text/0/text	sha256:aee665d499bfde80362a96b58e9af63ddea1cf502c560ab5fb906e426aec4cce	Кому вообще нужен воздух, чтобы дышать.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_leaping.json:/effects/0	sha256:1aeefe86447b4559709ed9af6a2350fd951da37b2e68ff27b05527ed2190df7e	Увеличивает высоту прыжка и безопасную высоту падения.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_leaping.json:/effects/1	sha256:907f3a2271b49c10287469a316964bc79b7120046d956e855982c970b004b2ba	Несколько уровней, каждый дополнительно увеличивает высоту прыжка и безопасную высоту падения.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_leaping.json:/effects/2	sha256:16acfe35a8eef4f15c8bc372e74e79108240b782de0d7a798868b03911311f10	Для первого уровня требуется 1 слот для улучшений.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_leaping.json:/effects/3	sha256:a696ce40545f0d857a9b87ee78a7557ef46c8fd019cc20499be13e9c4b502a39	Для второго уровня требуется 1 слот способностей.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_leaping.json:/text/0/text	sha256:465d199bec7ca525562151937c293ec93d0a785f8ed9d9c1cb79ae1dcd7018b0	Прыгайте к звездам, а если вы не можете до них добраться, поднимитесь на гору и попытайтесь достичь их.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_shield_strap.json:/effects/0	sha256:611b88f281e5e9b3514db5da22c9a4d0dc3ad7ca53ac3baa1836bd5b838e3766	Предоставляет дополнительный слот для левой руки.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_shield_strap.json:/effects/1	sha256:6b7e1f410e46d885c3cd6bcfa4d6928088cc16fdc8607bdcaf4a62d45d0eb1fc	Клавиша взаимодействия с поножами меняет предмет во второй руке
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_shield_strap.json:/effects/2	sha256:341b01547f6b85290b2626f407e7b54a8f7ce65f1eec839455da799b1fe8b6d8	Несколько уровней, каждый уровень дает +1 слот.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_shield_strap.json:/effects/3	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения на каждый уровень.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_shield_strap.json:/text/0/text	sha256:e51f1f6e922be79af8c4efed0c76515fd9de5731a9da664ea6a531e213b4b1ff	Он защищает, атакует, но самое главное – возвращает факелы.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_speedy.json:/effects/0	sha256:2f97f37db8424d874ac2ab78b708c83e7cd913fafcc9094e708118c75cdcfbc3	Увеличивает скорость передвижения
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_speedy.json:/effects/1	sha256:c7a8cc313795ee9106df8a23405dec8ba55145f44a78b678a4da24605d89b9f1	Многоуровневое, с каждым уровнем скорость передвижения увеличивается ещё больше
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_speedy.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения за уровень
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_speedy.json:/text/0/text	sha256:24c534c99130c552fea0c3f5aeba7b336c09d0190c3e4641b3fa42d9f7c43d4f	Ускоряйся!
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_step_up.json:/effects/0	sha256:7fbc79845137454c1042dc77d5db39b851140c338714fb5a06a1f5c15a5d3b0b	Позволяет подниматься по более высоким блокам, например по лестнице.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_step_up.json:/effects/1	sha256:9cfde47b7c5bdd77c07dedeeff11471959287845198b5fea1e909ef213ed3189	Несколько уровней, высота ступеньки увеличивается с каждым уровнем.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_step_up.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения на каждый уровень.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_step_up.json:/text/0/text	sha256:80284bf26d15fcd8864aac2c1abb6f25c4e513f669ca2ae43f2a563c81c1815d	Поставьте одну ногу выше другой.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_swift_sneak.json:/effects/0	sha256:3e75bf11073885f0cf0742f733958e1bad76a6ec6d938dcfa6668e05a9aad1c3	Увеличивает скорость передвижения при приседании.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_swift_sneak.json:/effects/1	sha256:c7a8cc313795ee9106df8a23405dec8ba55145f44a78b678a4da24605d89b9f1	Несколько уровней, каждый уровень увеличивает скорость еще больше.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_swift_sneak.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения на каждый уровень.
mantle-book:tconstruct:puny_smelting:upgrades/armor/leggings/tconstruct_swift_sneak.json:/text/0/text	sha256:1e6cbd5bbb324b2f526402a3e0cb8292efabe3ada319594d792c2984fcde1312	Надо быстро прокрасться.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_antiaquatic.json:/effects/0	sha256:c46f172b0250f78b2743dcef447bc1a9f511763dbc46007c1d94d7801435918a	Увеличивает урон морским существам.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_antiaquatic.json:/effects/1	sha256:954b07e00f8d68811c69682077a66157bc6ed0edbe978e5f6c3a13aa9174f5cf	Несколько уровней, каждый уровень увеличивает урон еще больше.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_antiaquatic.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения на каждый уровень.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_antiaquatic.json:/text/0/text	sha256:180ddf6a1a7183e9b0e598ca741bb4b07d5d20569c4023b5d2b61e10f96affc3	Морские враги дрожат от страха перед теми, кто владеет оружием с этой особенностью.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_antiaquatic.json:/text/1/text	sha256:9b60142083d948ad157c44855f829e171ed9f1c1938b3f1349eb93822ea0cd86	Предупреждение: вы ужасный человек, если применяете это против мирных морских существ.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_antiaquatic.json:/text/2/text	sha256:22f237bfe4ee3c58dc66cb49e177304364f13bfa696aa7a2a9918b61b90d88b7	Не путать с пронзением.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_bane_of_sssss.json:/effects/0	sha256:deedfd066c9f4c3b600345df5b851fdcca6513fd5cc20a52922e3a3b5652d7c2	Увеличивает урон и замедляет пауков, криперов и прочих ползучих гадов
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_bane_of_sssss.json:/effects/1	sha256:954b07e00f8d68811c69682077a66157bc6ed0edbe978e5f6c3a13aa9174f5cf	Многоуровневый, каждый уровень увеличивает урон еще больше
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_bane_of_sssss.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения за уровень
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_bane_of_sssss.json:/text/0/text	sha256:156c90a53a6a1320ebc4ddd9706c14731f70f3f656946f7940359b3f7928fb0a	Лучшее улучшение для тех, кто страдает арахнофобией или криперофобией. Остерегайтесь пауков и криперов.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_cooling.json:/effects/0	sha256:66e8f4312f7777c4d1942178052c66d41ef1a844bd5febeeac6c07ca15d17dfe	Увеличивает урон по огненным существам
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_cooling.json:/effects/1	sha256:954b07e00f8d68811c69682077a66157bc6ed0edbe978e5f6c3a13aa9174f5cf	Многоуровневый, каждый уровень увеличивает урон еще больше
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_cooling.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения за уровень
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_cooling.json:/text/0/text	sha256:4435d2f611c667f83ea9ddbba725870ef2a8b5394d77142f4000a37e1e49cac3	Лучший способ победить огонь незера - это заморозить его, погасив его вечное пламя.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_killager.json:/effects/0	sha256:e76141e1ca27eb16c32dc9edf2e866916e2b095fa7eb0f2b8084dd23c1c3df3b	Увеличивает урон, наносимый крестьянам и разбойникам
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_killager.json:/effects/1	sha256:954b07e00f8d68811c69682077a66157bc6ed0edbe978e5f6c3a13aa9174f5cf	Многоуровневое, каждый уровень увеличивает урон ещё больше
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_killager.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшений за уровень
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_killager.json:/text/0/text	sha256:96c30c54fcb05296c4915d099961126c4dcc0293c9594a517bc09c80cf71e7e3	Новейшая дэт-метал группа Minecraft. Скоро прибудет в ближайшую к вам деревню.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_pierce.json:/effects/0	sha256:eaab7778d1854197ae2397d574ea35e12342350aef579fd6c9d901157ae2516b	Отменяет небольшое количество брони.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_pierce.json:/effects/1	sha256:bc455fd7ebf6024056cbe0245f9a813074fedfb94441fe552599f320e8d99347	Также немного увеличивает урон инструмента.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_pierce.json:/effects/2	sha256:28f26c9496912db6cc25512ab925fdc606dc2215c9605a566f27f7452965eff4	Несколько уровней, каждый уровень увеличивает эффект.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_pierce.json:/effects/3	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения на каждый уровень.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_pierce.json:/text/0/text	sha256:a6505c12dac36cedad79d5a6f8f0798c8a3fe6ff94da9267d438559d3bda4ca3	Инструмент обретает силу кактуса, атакуя сквозь броню.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_pierce.json:/text/1/text	sha256:1126479e2ea556214ae43869955534023ca461c5bba54642fc5147c17e8dd3e0	Не путать с пронзением.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_sharpness.json:/effects/0	sha256:a6cc0456f1ac4ba4200fcdbe6b6a2e76d1d04d318f146c70fa8219dfa108cef0	Увеличивает урон инструмента
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_sharpness.json:/effects/1	sha256:512c68946db666555185b817a510e5197ad49dc0e4a261d2ddd8d75f30c4f4f2	Многоуровневый, каждый уровень увеличивает урон еще больше
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_sharpness.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения за уровень
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_sharpness.json:/text/0/text	sha256:3f546986762af81a6db1bb7aae73fb9a51666db2e1a14af325be0d3bdfe0af38	Чем острее клинок, тем острее его владелец.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_smite.json:/effects/0	sha256:7241565281e4f82c9e2eda3e10ac8bfdcdfae846909502436afa5b7a24bb3a36	Увеличивает урон нежити.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_smite.json:/effects/1	sha256:512c68946db666555185b817a510e5197ad49dc0e4a261d2ddd8d75f30c4f4f2	Несколько уровней, каждый уровень увеличивает урон.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_smite.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения на каждый уровень.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_smite.json:/text/0/text	sha256:5553afe7cbb5f33a23b02becbf4e76c5ad0bae8c0f3a26ae189dcbd1481fdbbb	Бойся меня, нежить...
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_smite.json:/text/1/text	sha256:ec02c33227c15ff985422ff1a43e425d852125b26c6282d132824979290d4cd5	Ибо я владею силой дыни, наполненной золотом! Возможно, доспехи из золотой дыни заставят их держаться от меня подальше.
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_swiftstrike.json:/effects/0	sha256:f70ea9015333abdd6ddedfaa482ae09549df156b14ae63ead8cb06a65fd814df	Увеличивает скорость атаки
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_swiftstrike.json:/effects/1	sha256:ea1094402a722e5f2e1309d62f18b42de9a2d744d9ce3bee434acd949b4bdbcf	Многоуровневое, каждый уровень увеличивает скорость немного больше
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_swiftstrike.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшений за уровень
mantle-book:tconstruct:puny_smelting:upgrades/damage/tconstruct_swiftstrike.json:/text/0/text	sha256:535887a69a63bd4fff933611105fd4c2f817f50819d9a3cf188e8f4ca3441f6a	"Когда ломаешь аметист, раздается такой приятный звук ""звяк""."
