id	source_hash	translation
ie-manual:immersiveengineering:lighting.txt:line:6	sha256:a17b8fdaa0ca53126d43d689a9ffc21596db6639f3da0580c683dbb3c2912449	Как правило, для работы прожекторов требуется сигнал редстоуна, однако это поведение можно изменить, щёлкнув правой кнопкой мыши по их основанию с помощью инженерной отвертки.
ie-manual:immersiveengineering:lightning_rod.txt:line:0	sha256:5d907e09f9c22fec429d7e0e83ddf443cd4f6d0204328c3d7203456032a48dab	Молниеотвод
ie-manual:immersiveengineering:lightning_rod.txt:line:1	sha256:9232b2c08dce760377f6a98ce98f781d4f9cd65a914b604597b80fd31b91abb3	Громом поражён!
ie-manual:immersiveengineering:lightning_rod.txt:line:2	sha256:4afd8bb9d57d5c789311d078ae0ce769cf97d2c68aced08091b90798cc7016f1	Молния - явление природы. Она содержит огромное количество чистой энергии, и этот Молниеотвод может использовать эту силу.
ie-manual:immersiveengineering:lightning_rod.txt:line:3	sha256:9c0160f9a94d565e6c4e82a0ce58acb3db7cc81d0c12846117671b229d1f0124	Поставив множество стальных заборов на этот мультиблок, вы увеличите вероятность удара молнии во время дождя или грозы.
ie-manual:immersiveengineering:lightning_rod.txt:line:4	sha256:8815ad4cf0316879c54495fc73102e95428afdf090db700cffa59b091f20292c	При ударе по стальному столбу огромное количество энергии накапливается в основании Молниеотвода, а затем медленно распределяется по энергетическим выходам по бокам.
ie-manual:immersiveengineering:lightning_rod.txt:line:6	sha256:40c7c3dde4b71da51c4de64723f271058d3a8c227b09bc122b480904aea5524b	"Вы можете повысить вероятность поражения Молниеотвода, создав ""сеть"" из стального забора, соединив её с самым верхним забором."
ie-manual:immersiveengineering:logic_circuits.txt:line:0	sha256:d9faf79ce6a576f5a60b6b0714051b6a680bd351ccd3e3833b160caaf7eb1a94	Логические схемы
ie-manual:immersiveengineering:logic_circuits.txt:line:1	sha256:8054dec3b21530144b6cac8bcf094f0bdfa6f4d7740e3156f3577077c7b114d9	Полнота по Тьюрингу
ie-manual:immersiveengineering:logic_circuits.txt:line:10	sha256:94646511f2f5163de0219ddc910a35978de51146b594ec1693afa552c8099f01	— при наведении курсора на кнопку входа или выхода нажмите цифровую клавишу, чтобы изменить ее на нумерованный регистр. Нажмите букву, чтобы переключаться между цветами, начинающимися с этой буквы.
ie-manual:immersiveengineering:logic_circuits.txt:line:11	sha256:e227b69e9b89f0d5a7a9b78a2ef31961045244dd78ba45e2905df33e6c883b2c	— Возьмите готовую логическую схему и щелкните ее в центре интерфейса таблицы схем, чтобы скопировать инструкции в таблицу. <np>
ie-manual:immersiveengineering:logic_circuits.txt:line:12	sha256:78e431040a12357e946b735888b2f9bb09933a874652c28de4e109c7e75d342d	<&unit>Логический блок содержит готовые логические схемы. В нём есть место для §210 схем§r и §28 встроенных регистров§r, поэтому он подходит для любой схемы.
ie-manual:immersiveengineering:logic_circuits.txt:line:13	sha256:3047b988e171a0fe150b5a7e05dca1800ce6e14e0464c7618edd6d8a059579f2	Для связи логического блока с системой цветных редстоуновых сигналов к его стороне нужно прикрепить <link;redstone_wire;редстоуновый интерфейсный разъём;bundled>.
ie-manual:immersiveengineering:logic_circuits.txt:line:14	sha256:c9c39b9e88684f7101207ba6f311749efc2dfbb643977a14fe72698ca9b45357	Каждый раз, когда какой-либо из подключенных разъемов меняет свое состояние, логический блок циклически проходит через свои цепи и выполняет все 10 операций.
ie-manual:immersiveengineering:logic_circuits.txt:line:15	sha256:73821074d954d848e01e744fc7bef46a3e40f09ca08e934fa8c851a444e96e8e	Если схема использует регистр в качестве выхода, результирующее значение сохраняется в регистре и может использоваться последующей схемой в качестве входа.
ie-manual:immersiveengineering:logic_circuits.txt:line:16	sha256:ce04d48df6c49ef28ea35ca6e15217b6f739ac77be4f38c2ab749e92038fdf19	Тот же интерфейсный разъем, который использовался для ввода, также можно использовать и в качестве выхода.
ie-manual:immersiveengineering:logic_circuits.txt:line:2	sha256:67122278af75a563c3e7968995fb435d64d97542cd347df9dff064a05bf84cb4	Высокая скорость и гибкость <link;redstone_wire;редстоуновых проводов> вместе с необычными свойствами <link;components;электронной лампы;tubes> позволяют значительно уменьшить сложные редстоуновые схемы.
ie-manual:immersiveengineering:logic_circuits.txt:line:3	sha256:7864c2db205e39273d064d8491f54fef5f443907cd7264db71bbd3a781cf1f12	Стол для схем позволяет создавать компактные логические схемы. Для этого нужны <link;components;объединительная плата;pcb>, электронные лампы и припой, например свинцовая или медная проволока. Энергия подаётся через разъём сзади.
ie-manual:immersiveengineering:logic_circuits.txt:line:5	sha256:0a45796edbe349f88d5f27b677c29608dd78c084d9bb7df2f8e14d846d39309a	Используя различные компоненты, вы затем выбираете образец схемы, которую хотите создать, и определяете входные значения, а также назначенный выход.
ie-manual:immersiveengineering:logic_circuits.txt:line:6	sha256:8d329ba48293f35660f58c08320f26dfff80d7b046d06c2330e2a443c1d74fbf	Доступны 16 цветных каналов редстоунового провода и 8 «регистров». Регистры временно хранят значения внутри логического блока; подробнее о них рассказано ниже.
ie-manual:immersiveengineering:logic_circuits.txt:line:8	sha256:dc77d4a445c59272a8349233990c9c69bcc55b23fb760839f67046853db2b817	После установки оператора, входов и выходов вы увидите необходимый список компонентов рядом со входными слотами слева. Количество необходимых компонентов зависит от сложности схемы, причем проще всего изготовить §lNAND§r. Если имеется достаточное количество компонентов, вы можете взять законченную схему с выхода справа.<np>
ie-manual:immersiveengineering:logic_circuits.txt:line:9	sha256:af9684b8608a7dbc93436a3f9bf2e04758b0d7003fd97c8a386af404394dd7b4	Полезные сочетания клавиш:
ie-manual:immersiveengineering:maintenance_kit.txt:line:0	sha256:9568eb64112072fb3595e6a1e1de33c8916bc896a4b120228e1cfb7d3e27787d	Комплект обслуживания
ie-manual:immersiveengineering:maintenance_kit.txt:line:1	sha256:ce157f5867fec73968c9efd073939541f3e67ac93103e4143cbd2b81f89e098c	Ремонт на ходу
ie-manual:immersiveengineering:maintenance_kit.txt:line:2	sha256:715193ac4f084435dc639186f9798ef47ba48767e02c6946f61e1f440a0c714b	<&recipe>Среди тех инженеров, которые путешествуют по миру или проводят большую часть своего времени в шахтах, вырисовывается одна проблема.
ie-manual:immersiveengineering:maintenance_kit.txt:line:3	sha256:8e4519d3ec9960045bc791deeed6bc80e0a4e4b9ec0e9e17842e109d29f90549	Их инструменты требуют постоянного обслуживания, и носить с собой целый верстак просто нецелесообразно.
ie-manual:immersiveengineering:maintenance_kit.txt:line:4	sha256:4d4a8766d94246031b1e3e653fad231c2e12f2a472686f21441b17a9f60b6ef6	К счастью, комплект обслуживания позволяет выполнять большинство мелких ремонтов и перенастраивать инструменты.<br>
ie-manual:immersiveengineering:maintenance_kit.txt:line:5	sha256:7241a12b380a75ac9a38f825db5176bfa8ecb13b215792fe494933728011627c	Комплект обслуживания — это набор инструментов в прочной конопляной ткани. Он позволяет настраивать инструменты почти как <link;workbench;верстак инженера>. Больше не придётся подниматься на поверхность ради смены головки шахтёрского бура или возвращаться в мастерскую для настройки защитных наушников. Теперь всё это можно делать на ходу!
ie-manual:immersiveengineering:metal_barrel.txt:line:0	sha256:1cbcdb6fb50fc4da3977bb4bc4ca27bbbc8bdda58ef42d6cd8d33d50bcd1cf66	Металлическая бочка
ie-manual:immersiveengineering:metal_barrel.txt:line:1	sha256:4de74767f494109f0f202918e954fef88be51e4ad576723f4ebb96d84067d0ec	Не катится
ie-manual:immersiveengineering:metal_barrel.txt:line:2	sha256:eb0684b9176a45b0359685fcb2b751ad0f7af4b83d9f919b9ea23cc13a550c97	Металлические бочки работают так же, как <link;barrel;деревянные;>. Их вместимость и настройка входов и выходов совпадают, но металлические бочки хранят газы и горячие жидкости. Кроме того, при отключении сигналом редстоуна они не выводят содержимое автоматически.
ie-manual:immersiveengineering:metal_press.txt:line:0	sha256:d7465195ff17c83e678e854d8c34099dd26c585fbf371821f87073e6d885f722	Металлический пресс
ie-manual:immersiveengineering:metal_press.txt:line:1	sha256:5a762491dc8179ed4f4016125397efa71600177cbfc68901b0f04dff72a6f4a9	Под давлением!
ie-manual:immersiveengineering:metal_press.txt:line:2	sha256:36d089afcd815df96de6c2afac7fd1bf25cba699c213a0d24f551ba490d7c767	<&multiblock>Металлический пресс автоматически придаёт металлу форму. Поршень под высоким давлением прижимает форму к слитку, превращая его в пластину, стержень или другую металлическую деталь.
ie-manual:immersiveengineering:metal_press.txt:line:3	sha256:e11662119cbd537fddbc690676cbdd1e769e640129e996c7737a8b0ef29fbc2f	Структура создается, как показано выше, чтобы сформировать многоблок, ударьте по поршню Молотом инженера. Энергия подается через верх, а предметы - через конвейеры, очевидно, в направлении движения. Нижний средний блок - это порт управления красным камнем, щелчок правой кнопкой мыши по нему Отвёрткой инженера позволяет вам инвертировать управление.<np>
ie-manual:immersiveengineering:metal_press.txt:line:4	sha256:8fe52c55f049649e63dcc9b0efbcef361e94df502aab15a48863badd3842f4b9	<&mold_blueprint>Для работы Металлического пресса требуется, чтобы к поршню была прикреплена форма. Эти формы создаются в <link;workbench;§o§nВерстаке §o§nинженера§r> с использованием схемы, показанной выше.<np>
ie-manual:immersiveengineering:metal_press.txt:line:5	sha256:45607537ed2e5fa2fad23c7988831acab1b1cd11ced2ce9a2c4788334ac59d0b	<&mold_recipes>Формы изготавливаются, как показано выше, при этом Кусачки изнашиваются при каждой операции изготовления. Затем они вставляются в пресс для металла, щелкнув ПКМ по мультиблоку с формой в руке.<np>
ie-manual:immersiveengineering:metal_press.txt:line:6	sha256:6ab1c8be6ab6a4aaf385fd11818ead25be61b1f477bfcf09b6bb101219552ed9	<&packing>Формы для упаковки и распаковки можно использовать для сжатия 4 или 9 одинаковых предметов в соответствующие формы для хранения, а также для их повторной распаковки. Это можно использовать для хранения слитков в виде блоков или автоматического создания простых блоков, таких как песчаник.
ie-manual:immersiveengineering:metalconstruction.txt:line:0	sha256:1e1c334806024900bc6f08d9957e3458296540676b1c729ba53050c0acd51f84	Металлические конструкции
ie-manual:immersiveengineering:metalconstruction.txt:line:1	sha256:f19c23c1b3fe34b9d26dc07ecc2dfa2828baedb5a8c81dcea95eda43fd237712	Клепка
ie-manual:immersiveengineering:metalconstruction.txt:line:2	sha256:057d415dd9754465ae164cf202da19cf80654b507c37125e827096f25b77b3e4	<&storage_and_sheetmetal_recipes>Помимо обработанной древесины, распространённым строительным материалом служат обработанные металлы. Почти любой металл можно превратить в блоки и плиты, а железные слитки — расплющить молотом в блок листового металла.<np>
ie-manual:immersiveengineering:metalconstruction.txt:line:3	sha256:ba3abde64273d506ea3af52fd01bc55471b67d2c05142c34e847dc60a680d6db	<&architecture_recipes>Сталь не только является неотъемлемой частью высоковольтных архитектур, но и весьма полезна в архитектуре. Стальные леса можно использовать для быстрого создания конструкций, по которым можно лазить, стальные ограждения защищают от злодеев, а конструкционные кронштейны служат отличными точками крепления для ваших высоковольтных реле.<np>
ie-manual:immersiveengineering:metalconstruction.txt:line:4	sha256:a883b997932368ae4fcd19e2f5fd59d0599dbb9d3177cb79d8cfacb48d0e5837	<&connector_recipes> Структурные соединители работают аналогично обычным соединителям, но вместо передачи энергии они носят чисто декоративный характер.
ie-manual:immersiveengineering:metalconstruction.txt:line:5	sha256:48ddc3f1dbc06db99ae12bb5d6b981024f8f6bef1af55d0a28e0bfb4198c24cf	Они не принимают обычную проволоку, а принимают пеньковую веревку и стальной трос (другие рецепты на этой странице).
ie-manual:immersiveengineering:metalconstruction.txt:line:6	sha256:143eac51e46781a475ad55259a1f50a59179031fdbf859d038563fd4cd57d37a	Вы также можете вращать их, щелкнув по ним правой кнопкой мыши Инженерным молотком. <np>
ie-manual:immersiveengineering:metalconstruction.txt:line:7	sha256:5bb5643932437d99cae4ae56099cb9dccbf396f81e2cc86a9562ab0964d0af9a	<&ladder_recipes>Металлические лестницы — это… ну, лестницы, сделанные из металла. На них можно подняться, и они выглядят круто.
ie-manual:immersiveengineering:metalconstruction.txt:line:8	sha256:736d11436a0a1a235113939d0ea768c07f4d060ed1f7a756e6632e6cbe444328	Вы также можете объединить их с лесами, чтобы превратить их в крытые лестницы.
ie-manual:immersiveengineering:minerals.txt:line:0	sha256:b1d15a9dc22933cadb68a4fa732b2ab620f6bb9e72a029de93402d22d6ca9bed	Залежи полезных ископаемых
ie-manual:immersiveengineering:minerals.txt:line:1	sha256:c68b724ae392b66ef483d74c4b37ba9ca6388064341059884a52890e7fa6f9bd	Рудно!
ie-manual:immersiveengineering:minerals.txt:line:10	sha256:90dd68f145fe2cead7b3541791da9d3c13a4e68c7c1ab32258c42a4cf1a688db	<&sample_drill>Определив примерный тип и положение жилы, используйте §2бур для отбора керна§r, чтобы точно узнать, какие жилы находятся в выбранной точке.
ie-manual:immersiveengineering:minerals.txt:line:11	sha256:feea826343aeea2b08354b90f9493e939a4350d0889146c648d8cc0f77c7e209	Подайте питание на машину и щелкните ее правой кнопкой мыши или используйте красный камень, чтобы активировать ее. Бур потребляет <config;i;machines.coredrill.consumption> флюса/т, чтобы затем извлечь образец керна в его местоположении, который предоставляет подробную информацию о минеральной жиле.
ie-manual:immersiveengineering:minerals.txt:line:13	sha256:8a776e9f8968bda87a55ee940d43bb93dc06b78c060ccbdb6ce5d73891f7c88a	<&core_sample>Образец покажет точный состав минералов, их доли и §2насыщенность§r каждого из них. Чем выше насыщенность, тем чаще экскаватор добывает соответствующую руду.
ie-manual:immersiveengineering:minerals.txt:line:15	sha256:210616cb21f73d50f5ad76dae2407933915448604ec09a5fbab3640de2e1910d	Удерживая Shift, нажмите ПКМ образцом керна, чтобы установить его в мире и прочитать координаты и сведения. Затем нажмите по образцу ПКМ с картой в руке, чтобы отметить на ней исходное место.
ie-manual:immersiveengineering:minerals.txt:line:17	sha256:53a6551817cda5287ab9f8a8befb372a1f976021bf6c6fbfd96ba16ae246c554	На следующих страницах перечислены все типы жил, а также руда и пустая порода, которые из них добываются.
ie-manual:immersiveengineering:minerals.txt:line:2	sha256:8f2d8b7c602130f26a83a5458d0733c3fd8d6d62346ee3d60f280e493adbfdc4	Обычные залежи руды вам хорошо знакомы. Но существуют и минеральные жилы — тонкие обширные пласты со смесью разных руд. Обычный шахтёр не способен их найти, зато может помочь <link;excavator;специальная машина>.
ie-manual:immersiveengineering:minerals.txt:line:3	sha256:dca040f6c2f216668b51eca46ac2c2eab0ad3a505c820b05dc66015172a2bc77	<&survey_tools>Для поиска минеральных жил изготовьте §2геологические инструменты§r. Исследуйте мир и применяйте их к разным блокам природного грунта, чтобы определить жилы и их примерное положение.
ie-manual:immersiveengineering:minerals.txt:line:5	sha256:735dd4ebf9efc2f40c33db9b2949267ce1344edda5208f9455c8f968c0247f15	Каждый образец одной и той же жилы точнее показывает её состав и место залегания. Жилы могут пересекаться, поэтому следы разных жил иногда находятся рядом.
ie-manual:immersiveengineering:minerals.txt:line:7	sha256:59cf8a5cadf9ef7ce3ed7b97cdf3ffcffeba41bd2673552bb8f7ab82f8b7b2a6	Если разрабатывать жилу издалека, экскаватор будет работать менее эффективно и добывать больше пустой породы, например камня и земли.
ie-manual:immersiveengineering:minerals.txt:line:9	sha256:5de1a02e9299393561f0d40d4943b0572def9eaa3071e3b3fb2d10ff5be401d2	Из-за неэффективной разработки жила будет производить меньше руды, чем эффективно выкопанная жила.
ie-manual:immersiveengineering:mining_drill.txt:line:0	sha256:a2eb1cfa942c55826c91dda695fdf1f8d7d05565b03c0cbf65ba9060d165a63b	Шахтёрский бур
ie-manual:immersiveengineering:mining_drill.txt:line:1	sha256:01dea451ce8e04166b38b072a060edec51d400d6de853ffd12efd1943a36e75a	Мой бур пронзит скалу!
ie-manual:immersiveengineering:mining_drill.txt:line:2	sha256:b8a62befee66e9685add4593159fe833af5dae3f49b6cc2e3edb162cf34e247c	<&drill_base_recipes>Переносной дизельный бур значительно ускоряет добычу ресурсов. Сменные головки и улучшения позволяют почти полностью менять его характеристики. Для настройки поместите бур в <link;workbench;верстак инженера;start>. Бур работает на <link;refinery;биодизеле;diesel>, которым его можно заправить прямо в очистителе.
ie-manual:immersiveengineering:mining_drill.txt:line:3	sha256:cdfe4eda366b76b22e5cb712b9e199ff0549cd71b3b35b662ea8c5274035a432	Размер области добычи зависит от установленной головки бура. Крадитесь, чтобы ограничить область одним блоком. Также можно красться и щёлкнуть правой кнопкой мыши, чтобы переключить бур в одноблочный режим.<np>
ie-manual:immersiveengineering:mining_drill.txt:line:4	sha256:2784701f612d9ab6d19ec3db11d56667a3289c8019b19c9f2e72170838562d18	<&drill_head_recipes>§2Головка бура§r определяет базовый §2уровень добычи§r, §2скорость§r, §2размер области§r и §2урон§r. При разрушении блоков головка теряет прочность, но её можно починить на наковальне.<np>
ie-manual:immersiveengineering:mining_drill.txt:line:5	sha256:aa81841d4bab501fc37242a5cfa887886964f535d7ac83993e479ba8e0d6f719	<&drill_waterproof_recipe>Бур приводится в действие двигателем внутреннего сгорания, поэтому без улучшения §2ресивер со сжатым воздухом§r не работает под водой. С этим улучшением бур не только работает под водой, но и копает без обычного замедления.<np>
ie-manual:immersiveengineering:mining_drill.txt:line:6	sha256:f47f77cf185e4dd72e84115cf3845104347d25d802a4434d049b253629fa73c3	<&drill_lube_recipe>§2Улучшенная система смазки§r регулярно смазывает бур и замедляет потерю прочности головки.<np>
ie-manual:immersiveengineering:mining_drill.txt:line:7	sha256:fc32843aa139604f55eb5a10d57af02865f09bd0d04adf4a8dc1da98a7b9dabc	<&drill_damage_recipe>§2Дополнительные шнеки§r повышают разрушительную силу бура: он наносит больше урона существам, быстрее работает и копает. Улучшение устанавливается до трёх раз.<np>
ie-manual:immersiveengineering:mining_drill.txt:line:8	sha256:9fc813afa929a3d107acc765506ab51027a2945eed767c5656849ecec8e3b61a	<&drill_fortune_recipe>Мощный бур оставляет часть ценных минералов в породе. Если сначала размягчить её <link;redstone_acid;редстоуновой кислотой>, из блоков получится добыть намного больше сырой руды — подобно чарам §2«Удача»§r.<np>
ie-manual:immersiveengineering:mining_drill.txt:line:9	sha256:c15105f53fb559a13c6c499588f5d886bc9870b798377570e671708a90cb7f03	<&drill_capacity_recipe>§2Большой топливный бак§r увеличивает запас топлива в буре и позволяет дольше работать без заправки.
ie-manual:immersiveengineering:mixer.txt:line:0	sha256:8ae012d51747c9a3e51613b1ba8305b377fcada7de30e2b7156d51c19f0b89e0	Смеситель
ie-manual:immersiveengineering:mixer.txt:line:1	sha256:4b47f6c731158a62c9601a15a388605d29e8b1602f258a6906cd0d6b9803e653	Чаны с тестом для печенья!
ie-manual:immersiveengineering:mixer.txt:line:2	sha256:9c2867435f72911918ef5dbce54364bfc81a50708dfbfaf4713c8420eae75850	Смеситель — мультиблочная конструкция, которая растворяет твёрдые вещества в жидкостях и перемешивает их. Соберите конструкцию, как показано выше, и примените молот инженера к центральному блоку листового металла.<np>
ie-manual:immersiveengineering:mixer.txt:line:3	sha256:6ad2bc2f7eec27e82321b57f509af50f70ff9988ce9d1d620f37fa49343c40e6	Чаще всего в машине готовят <link;concrete;жидкий бетон;liquid> или зелья из воды и различных ингредиентов.<br>
ie-manual:immersiveengineering:mixer.txt:line:4	sha256:0a8ddbd8144428462e0d9333b4b3a40f8aa9161b67196e097b79b709c85d0e1d	Жидкость подаётся в смеситель через порт внизу блока питания, а предметы — через два задних люка. Порт спереди выводит жидкость.<br>
ie-manual:immersiveengineering:mixer.txt:line:5	sha256:33aaae57bd8eb58fa71ca89ea9de9959539de02c9fa03dc9b9fb426a934d0566	Подача сигнала красного камня на панель управления спереди остановит процесс работы машины. Это поведение можно изменить с помощью отвертки инженера.
ie-manual:immersiveengineering:multiblocks.txt:line:0	sha256:eb69cf755a31978229f07ef0196cddb7858b325db652de955027009e45f0917e	Многоблочные конструкции
ie-manual:immersiveengineering:multiblocks.txt:line:1	sha256:c1e49bd714c1cf38062def2b0c7697d9182873495d99b59750ff4ccfa3df0caa	Где мой гаечный ключ?
ie-manual:immersiveengineering:multiblocks.txt:line:2	sha256:99b90c4dbce852046c2a04a52e9a19fff74d0012088d64a99215e133b058f016	Уместить сложную машину в куб 1x1x1 почти невозможно без магии или уменьшающих лучей. Поэтому для сложных машин нужны блоки-компоненты. Самые распространённые из них перечислены на следующих страницах.
ie-manual:immersiveengineering:ores.txt:line:0	sha256:fec36e9cbd1ef0c4b80cc606c8e1c886580dafa55d9c7dd3c912e7bced105faa	Руды
ie-manual:immersiveengineering:ores.txt:line:1	sha256:b92d5ea9b603f4ff6f55faa9a467e1d0afeaf678623cc0580a261871e239f20c	Копать яму
ie-manual:immersiveengineering:ores.txt:line:10	sha256:abad7841630ac0fd278eb01c937131cc23517bb4303ae75197f39c1824646448	<&uranium>§lУрановая руда§r находится в мире между слоями <config;i;ores.uranium.min_y> и <config;i;ores.uranium.max_y>, и для ее добычи требуется железная кирка.
ie-manual:immersiveengineering:ores.txt:line:11	sha256:a7aed6c9fc838461fb38d09fa780d17c54157b8c89f97b00f40b8928895b5253	Сырую руду можно переплавить в урановые слитки, хотя пока у этого металла мало применений. Урановый блок служит источником тепла для <link;thermoelectric;термоэлектрического генератора;start>, а в будущем металл пригодится и для других проектов.
ie-manual:immersiveengineering:ores.txt:line:2	sha256:027a617fa15ea5e6cc07e8e41941ae429f42d6bf891d4b591cbad9fe95df1f9a	<&alu>§lБокситовая руда§r находится в мире между слоями <config;i;ores.bauxite.min_y> и <config;i;ores.bauxite.max_y>, и для ее добычи требуется каменная кирка.
ie-manual:immersiveengineering:ores.txt:line:3	sha256:c3c29737cd6b9be6e1a11d68ebcf135fbace3e4ca2783cdcba7ea5693f440b88	Сырая руда переплавляется в алюминиевые слитки — важный материал для высоковольтных устройств.
ie-manual:immersiveengineering:ores.txt:line:4	sha256:4bc5adce4932052e5fd74768bc82b1f3aba5876b930baf68bf47d92e7cf6ab02	<&lead>§lСвинцовая руда§r находится в мире между слоями <config;i;ores.lead.min_y> и <config;i;ores.lead.max_y>, и для ее добычи требуется железная кирка.
ie-manual:immersiveengineering:ores.txt:line:5	sha256:b4ec68a153ca63539eba87971dacf2c72f8e66c54701fa26c62cde0796e9608f	Сырая руда переплавляется в свинцовые слитки, из которых создают первые аккумуляторы.
ie-manual:immersiveengineering:ores.txt:line:6	sha256:39f7b42d84f3d1cc635bdfd558bdd6bc6352b5ba2057409836004f142c8c2a97	<&silver>§lСеребряная руда§r находится в мире между слоями <config;i;ores.silver.min_y> и <config;i;ores.silver.max_y>, и для ее добычи требуется железная кирка.
ie-manual:immersiveengineering:ores.txt:line:7	sha256:c3b8934026be3b856017bc616504864164f31a63a290d3a15449c22b4a583369	Сырая руда переплавляется в серебряные слитки. Сплав серебра с золотом образует электрум — гораздо более эффективный проводник.
ie-manual:immersiveengineering:ores.txt:line:8	sha256:d230772af74946c3cda9fe7234efa9137028bfcbab78d954595854281fe0aa65	<&nickel>§lНикелевая руда§r встречается между слоями <config;i;ores.nickel.min_y> и <config;i;ores.nickel.max_y>, а особенно часто — ниже <config;i;ores.deep_nickel.max_y>. Для добычи нужна железная кирка.
ie-manual:immersiveengineering:ores.txt:line:9	sha256:77f33596df391c8a4aeaf5f2b0a0653902d5ab54656005e57be238244d2d5ca6	Необработанная руда будет переплавлена ​​в никелевые слитки, которые сплавляются с медью для создания константана, термостойкого проводника, используемого в конструкции <link;thermoelectric;Термоэлектрических генераторов;start>.
ie-manual:immersiveengineering:plastic.txt:line:0	sha256:cba09d6092aff2d7ff3d95d5b2d3d2ec64edce582adbf4dfa5fce81de85ba69e	Смола и дюропласт
ie-manual:immersiveengineering:plastic.txt:line:1	sha256:2bf71412bae4f04f4a9612cfde0a0e157e33bcb627922ae118b135ccb4eefacd	Это фантастика!
ie-manual:immersiveengineering:plastic.txt:line:10	sha256:5f9ed46dd7dbc7c558b291e0ab9b3fc5342a306b76343e0d4751683e1767519e	<&fiberboard>Древесноволокнистая плита получается из спрессованных <link;sawmill;опилок;sawdust>, смешанных со смолой в плотный блок. Она обладает свойствами древесины и заменяет доски в большинстве рецептов. Отличный способ использовать отходы!
ie-manual:immersiveengineering:plastic.txt:line:11	sha256:8449cadc31cf2e3dba781cb658fbf1228a9305b6080a48fde5e28c3787bd6bca	<&empty_shell> Вы также можете использовать смолу при создании пустых гильз для <link;bullets;Револьверных патронов;empty>, что удешевляет их и упрощает массовое производство.
ie-manual:immersiveengineering:plastic.txt:line:2	sha256:aed4de2a6fabda40ac3436063cd5be5fd217957063b7964fbadf94ecaa008ea8	<&resin>Фенольная смола — липкая вязкая жидкость, из которой формуют прочный пластик, известный как дюропласт. Этот удивительный материал жёсткий, негорючий и не проводит ток, поэтому служит отличным изолятором.
ie-manual:immersiveengineering:plastic.txt:line:3	sha256:f09f830db476a419724045f194162fd998f0b113c4c83685dae86d1ff19dba43	Кроме того, его способность формоваться делает его гораздо более надежным в массовом производстве, чем дерево или керамику.<np>
ie-manual:immersiveengineering:plastic.txt:line:4	sha256:8e4dbc517e3fc1fbdc6f2659d7991b92290e27d11dc2393a89b8903920141778	<&acetaldehyde>Однако его производственный процесс более сложен и основан на сложных химических процессах, которые возможны только на <link;refinery;§o§nНефтеперерабатывающем заводе§r>.<br>
ie-manual:immersiveengineering:plastic.txt:line:5	sha256:5146fbfe47968f2b3247c5b31e62fa3c2f1fa97e20aec57b30e45d4ba123d641	Сначала <link;fermenter;этанол;start>, полученный брожением растений, нужно окислить до ацетальдегида. Для этого заполните один бак очистителя этанолом, оставьте второй пустым и используйте §2серебряную пластину§r как катализатор.
ie-manual:immersiveengineering:plastic.txt:line:6	sha256:2f1363274fd0d1b459f12c8d808d49cd2e94525b5f0fa2dc9bc140bdc7050474	Полученный ацетальдегид затем передается на §oвторой§r нефтеперерабатывающий завод, где он объединяется с <link;cokeoven;креозотовым маслом> для получения §2фенольной смолы§r. Этот процесс не требует катализатора.<np>
ie-manual:immersiveengineering:plastic.txt:line:7	sha256:e3cfd346f342680882b0ce00eab6a3fcae3be1bb478c49cd55820da8a78506f8	<&duroplast_sheet>Изделия из дюропласта получают, заполняя подходящие <link;metal_press;формы;mold_recipes> смолой в <link;bottling_machine;§o§nразливочной §o§nмашине§r>. Машина создаёт внутри формы достаточно высокие температуру и давление, чтобы смола затвердела.<br>
ie-manual:immersiveengineering:plastic.txt:line:8	sha256:52af8cc90758a245368b55453e9ccd0c334601095db9572eb91c507008891bec	Полученные листы используются при создании <link;components;Усовершенствованных электронных компонентов;elec_components> и <link;components;Объединительных плат;pcb>, где они действуют как изоляторы.<np>
ie-manual:immersiveengineering:plastic.txt:line:9	sha256:c626717391fac296545da5cf04dc642819ad58e6f265c43e5352a8ff338858dd	<&duroplast_block>Твердые блоки дюропласта можно использовать в строительных и декоративных целях, хотя не всем нравится их цвет. Но что еще более важно, они служат заменой §2Терракоты§r при изготовлении <link;wiring;проводных соединителей и реле;connector_recipes>, тем самым уменьшая количество необходимой глины!<np>
ie-manual:immersiveengineering:plates.txt:line:0	sha256:86aa415336c85d03ab9176abd5c5ed3bcb3052385e1e3e9abb48927acdb27ea0	Металлические пластины
ie-manual:immersiveengineering:plates.txt:line:1	sha256:562a4242e5fde9047adaba9d47446882264f98fbeb33f1ece2d3164ab2fe8897	Плоская как камбала
ie-manual:immersiveengineering:plates.txt:line:2	sha256:54dbe30cb7bf6f834d4caf261022e10f1a594bb7893d338398eb7cb82c9d1eed	Металлические пластины нужны для создания некоторых машин и блоков. Их делают, расплющивая слиток молотом инженера или обрабатывая его в <link;metal_press;металлическом прессе>.
ie-manual:immersiveengineering:powerpack.txt:line:0	sha256:578bb8d45e4e7279137427ab740bbf0e07b01224c74e4b5bda4548de4d96e2e1	Рюкзак-аккумулятор
ie-manual:immersiveengineering:powerpack.txt:line:1	sha256:7498254bb12bbc104472d0b46e22002cdcde970fb9d8b325303df1ad2f7ef188	Да... Рэй... Эгон!
